0.121375, 0.260152, 0.070551, -0.240923, 0.157434, 0.334742, -0.074054, 0.197823, 0.081851, 0.192055, 0.049760, -0.034874, 0.352145, -0.062695, 0.029031, -0.118726, 0.006978, 0.100231, 0.140309, -0.581511, 0.235862, -0.269553, 0.354375, -0.232370, 0.181523, 0.045775, 0.148601, -0.034771, -0.106651, -0.078808, -0.044297, 0.240085, -0.067922, 0.083265, 0.138629, 0.142508, -0.040713, -0.237961, -0.027417, 0.018495, -0.075241, 0.150018, -0.192252, -0.284964, 0.215284, 0.151620, -0.387649, -0.219061, 0.008423, -0.178094, -0.098352, -0.149402, 0.446056, -0.415938, -0.366805, 0.268612, 0.050170, -0.018619, 0.049516, -0.039249, -0.208021, -0.214556, -0.293204, 0.286771, 
0.086507, -0.453366, 0.188849, -0.042910, -0.085278, -0.054664, -0.029292, 0.043779, -0.027592, 0.557664, 0.083585, 0.009646, 0.136262, 0.034868, -0.072044, -0.092834, -0.544113, 0.093739, -0.021719, 0.118604, 0.176983, -0.131905, -0.258319, 0.125909, -0.185391, -0.150584, 0.175786, 0.136528, 0.060530, -0.001700, -0.124492, 0.025136, 0.094599, -0.139570, 0.256900, 0.135919, 0.037641, -0.013608, -0.075827, -0.361011, 0.054850, 0.188014, -0.087337, -0.303783, 0.094514, 0.285815, -0.024296, 0.470124, -0.109679, -0.133131, -0.131454, 0.076916, -0.089204, -0.013044, -0.033938, 0.000257, -0.256261, 0.251909, 0.259642, 0.237045, -0.017783, -0.200353, -0.204570, 0.086441, 
-0.091323, -0.099593, -0.245199, 0.620246, -0.021259, -0.345135, -0.099597, -0.111088, 0.132184, -0.047148, -0.111701, -0.035102, -0.179469, -0.019134, 0.087757, 0.286675, -0.196369, -0.338574, -0.288117, 0.448668, -0.017386, 0.296867, -0.047294, -0.486262, -0.020436, 0.045560, 0.179222, 0.148113, -0.121889, 0.339075, 0.105512, -0.348217, 0.233059, -0.170966, 0.227146, -0.259420, -0.260044, -0.137714, -0.116109, 0.092604, -0.245533, -0.222163, 0.021143, 0.146785, 0.382359, 0.156645, 0.164501, 0.311062, -0.099339, 0.111170, 0.117133, -0.180406, -0.257311, 0.423733, 0.036934, -0.027448, 0.022140, -0.291182, 0.115431, -0.100219, 0.030816, 0.212745, 0.448313, -0.239906, 
0.117448, -0.088614, -0.035223, 0.165473, -0.026221, 0.087072, 0.117392, -0.082120, 0.020043, -0.001152, 0.113363, -0.026353, -0.304188, 0.071419, 0.044110, 0.017556, -0.013495, -0.056361, -0.022135, 0.334364, -0.059551, 0.066221, -0.063974, -0.446156, 0.064165, 0.040395, 0.221495, 0.003919, 0.083329, 0.119453, 0.058047, -0.573735, -0.122062, 0.032000, -0.172019, 0.073048, 0.046379, 0.091055, 0.248360, 0.219419, -0.226093, -0.140466, 0.104917, 0.199576, -0.048239, -0.070271, -0.000374, 0.227486, 0.123381, -0.090088, -0.048649, 0.033316, 0.170950, -0.086266, 0.365689, 0.028989, -0.029005, -0.464591, 0.053218, -0.101093, -0.222188, 0.083766, 0.012794, -0.166167, 
-0.034242, -0.117460, 0.234279, 0.370333, 0.091800, 0.157006, -0.234679, 0.089690, -0.008212, 0.383697, 0.336056, 0.050218, 0.178244, 0.043053, 0.034713, 0.068433, -0.033928, 0.038156, 0.343540, -0.369655, -0.042510, -0.053470, -0.209709, -0.403821, -0.003052, 0.100033, 0.066036, -0.207343, -0.197729, -0.138427, 0.071331, -0.303520, -0.027965, -0.315594, 0.211015, -0.106511, -0.047551, 0.208899, -0.078813, 0.151482, -0.082651, 0.228475, 0.150016, 0.070459, 0.026502, 0.192078, -0.319576, 0.140637, 0.094441, -0.331780, -0.479365, -0.079399, 0.272051, -0.218928, -0.030375, 0.049276, 0.071332, 0.343177, 0.071837, 0.085883, -0.045680, -0.253206, -0.264506, 0.041071, 
0.183798, 0.401388, 0.087849, 0.072742, -0.087476, -0.483135, 0.161399, -0.059107, -0.124403, 0.026127, -0.131128, 0.006853, 0.034645, -0.547755, 0.219323, -0.196204, 0.015180, 0.222463, 0.141044, -0.246952, -0.417072, -0.015641, -0.031781, -0.044832, 0.013803, 0.221065, -0.044448, -0.065284, 0.289125, 0.082066, 0.143009, 0.038546, 0.410129, -0.139328, 0.120904, 0.118277, 0.034010, 0.264948, 0.192527, 0.381314, -0.347766, 0.139880, -0.266670, 0.106930, 0.361960, -0.405924, -0.038596, 0.279340, 0.130315, -0.105648, -0.129840, -0.031763, -0.039101, -0.419182, -0.058997, -0.083657, -0.092464, 0.016847, -0.136583, -0.045302, -0.010438, 0.060223, 0.005879, -0.141247, 
0.356243, -0.537817, 0.213589, 0.662031, -0.173809, -0.260855, -0.035913, 0.515014, -0.288140, -0.370981, 0.270339, -0.103056, 0.358242, 0.565554, 0.045649, -0.183678, -0.539727, 0.401462, -0.027178, -0.242739, -0.121043, -0.081482, -0.513439, 0.837219, 0.242123, 0.309489, 0.136696, 0.442194, -0.242827, 0.161809, -0.291142, 0.121130, 0.093590, 0.058360, 0.050748, -0.060964, 0.332854, -0.369544, -0.225398, -0.074586, -0.050753, 0.198383, 0.014520, -0.401790, -0.411488, -0.007540, 0.026307, -0.333966, -0.018687, -0.215739, 0.258829, 0.035592, 0.161654, 0.189114, -0.114179, -0.004962, -0.119488, -0.494802, 0.478056, -0.171895, -0.595260, 0.067121, -0.140476, 0.307448, 
-0.242250, 0.141449, -0.046475, -0.289168, 0.280792, 0.151957, 0.075500, -0.109555, 0.099900, -0.003072, 0.021271, -0.012961, 0.187810, 0.177904, 0.144320, 0.123113, 0.113599, -0.146911, -0.208308, -0.062083, 0.077975, 0.021118, 0.147271, -0.153010, 0.189038, -0.052803, 0.181475, 0.313673, -0.065924, 0.042296, 0.114100, -0.096626, -0.214214, 0.109085, 0.021761, 0.352912, -0.202013, 0.107587, -0.042116, 0.413735, -0.089797, 0.015306, 0.023511, -0.086812, -0.245722, -0.112479, -0.305767, -0.146065, -0.027605, -0.181898, -0.363641, 0.044899, 0.111469, -0.192311, 0.079297, 0.136731, 0.054094, 0.135090, -0.214369, -0.271838, -0.100023, -0.055808, -0.019554, 0.143472, 
-0.322290, -0.117927, 0.307514, -0.013591, 0.118784, -0.121301, -0.076425, -0.072157, -0.108619, 0.093017, 0.166551, 0.063430, -0.095900, -0.253834, 0.438881, 0.101483, -0.379096, -0.121690, -0.345843, 0.226761, 0.023266, 0.010257, -0.170934, -0.074330, -0.260019, -0.123280, 0.024663, -0.026287, 0.407598, 0.079204, -0.158850, -0.260043, 0.403452, -0.264143, 0.033009, -0.030461, -0.028201, -0.168729, 0.229965, 0.011211, -0.113606, -0.068811, -0.098814, -0.206865, -0.105394, 0.145529, 0.189833, 0.153112, -0.213744, 0.027943, 0.427685, 0.203176, -0.253779, 0.268147, 0.081291, 0.000892, 0.044122, 0.035950, -0.242549, -0.048993, 0.157554, 0.276400, 0.478395, -0.210615, 
-0.169707, 0.053857, -0.113376, 0.151557, -0.071798, -0.170770, 0.111890, -0.261424, -0.064092, 0.225223, -0.144899, 0.058031, 0.181586, 0.025261, -0.101109, -0.085006, 0.253465, 0.059430, 0.255684, 0.152365, 0.115531, 0.029741, 0.239343, 0.110457, 0.034915, 0.075332, -0.194315, -0.068311, 0.116954, -0.007197, 0.407648, -0.020007, -0.078104, 0.086687, -0.045014, -0.253867, -0.030691, 0.212586, 0.024500, -0.000027, -0.219325, 0.009823, 0.043688, 0.111419, 0.234268, -0.211949, -0.074645, -0.026525, -0.022807, -0.199890, -0.254081, -0.037771, -0.002963, -0.234214, -0.113630, 0.062006, -0.045524, 0.482133, -0.390581, -0.151668, 0.039561, -0.044358, -0.040967, -0.028827, 
-0.034530, 0.031026, 0.002284, -0.106459, -0.042063, 0.372786, -0.050978, 0.041042, -0.170443, 0.324499, -0.211428, 0.105475, 0.182553, 0.277622, -0.147344, -0.211374, 0.284686, 0.076105, 0.265681, -0.466346, 0.072554, 0.117525, 0.236695, -0.007865, 0.092531, 0.253065, -0.201893, -0.256108, 0.223944, 0.077465, -0.029508, 0.114197, -0.217798, -0.415125, -0.478715, -0.205366, 0.229770, 0.233479, -0.379936, -0.262573, 0.054629, 0.111209, 0.525487, 0.053345, -0.045227, -0.001472, 0.012288, 0.111255, 0.135972, -0.052437, -0.286035, -0.045251, 0.271502, -0.177117, -0.158327, -0.215541, 0.083700, 0.103999, 0.303962, 0.025499, 0.013000, -0.205504, -0.281249, -0.114362, 
-0.316300, 0.480595, -0.214302, -0.230391, 0.227602, 0.603680, -0.056933, -0.264250, 0.092542, -0.130301, -0.339188, -0.054501, -0.190530, -0.232489, 0.089227, 0.164415, -0.350032, -0.164511, 0.244791, -0.392436, -0.412072, 0.202466, 0.374081, -0.243986, -0.094022, -0.317600, -0.127078, 0.039649, 0.330839, -0.009170, 0.189994, -0.184472, -0.061208, -0.151867, 0.035381, -0.033602, -0.121218, 0.105910, 0.000502, 0.337119, 0.110927, 0.108857, 0.266652, 0.204720, -0.130858, 0.000168, -0.275529, 0.428170, 0.127269, 0.047872, -0.683841, 0.013545, -0.026259, -0.115505, 0.191787, 0.212068, 0.246501, 0.739021, -0.071677, -0.070599, 0.105181, -0.055642, -0.100120, -0.131513, 
-0.141254, 0.126187, -0.430798, -0.179819, 0.120340, 0.322286, 0.102178, -0.228399, 0.149777, -0.177324, -0.009463, -0.209888, 0.044357, 0.319611, 0.048829, 0.079086, -0.037155, -0.069931, 0.332469, 0.154593, -0.224621, 0.310690, 0.004576, -0.269091, 0.065827, -0.244331, 0.183222, 0.026147, -0.265755, 0.106204, 0.138604, -0.006185, -0.025617, 0.039029, 0.167689, 0.072709, -0.175885, 0.121579, -0.069064, 0.019792, 0.120401, 0.173576, 0.028388, -0.075932, -0.007572, -0.090829, 0.047124, 0.173142, -0.073292, -0.134002, -0.309771, -0.034644, 0.056487, -0.304227, 0.038721, 0.095397, 0.120342, -0.002575, 0.221653, -0.045343, -0.111196, 0.002768, -0.171097, -0.037906, 
-0.195154, 0.045596, -0.056589, -0.134114, -0.040436, -0.146567, -0.025357, -0.207933, 0.053905, 0.193766, -0.120366, 0.099463, 0.213698, -0.129975, 0.062867, 0.084049, 0.323171, -0.025102, -0.080024, -0.211464, 0.243337, -0.241701, 0.484533, 0.047036, 0.270456, 0.126605, -0.185101, -0.073848, 0.110534, 0.094648, -0.108783, 0.204452, -0.302653, -0.056355, 0.318371, -0.211299, -0.028009, -0.259610, 0.032540, -0.143202, 0.070558, 0.083452, -0.203034, -0.156140, 0.390715, -0.112981, -0.336247, -0.343373, -0.138147, 0.046844, 0.131450, -0.039591, -0.141928, 0.263604, -0.104726, 0.441135, -0.293415, -0.042759, 0.274459, -0.133741, -0.035767, -0.036658, -0.096033, 0.366107, 
-0.071856, -0.094325, -0.227249, 0.372793, -0.101744, -0.148462, -0.219201, 0.191795, -0.173948, -0.220723, 0.108030, -0.087202, 0.225970, -0.086845, 0.045008, -0.046208, -0.352166, 0.066874, 0.006494, 0.040865, 0.012241, -0.004356, -0.151979, 0.226643, 0.154240, 0.137995, -0.058801, 0.121139, 0.119642, 0.223036, 0.020668, 0.038009, 0.283425, 0.018078, 0.009719, -0.384000, 0.020480, -0.082947, -0.215354, -0.036930, 0.114008, -0.081527, 0.162937, -0.223904, -0.062549, -0.047548, 0.057066, -0.214523, 0.121665, 0.130605, 0.411410, -0.112817, 0.089319, 0.455031, -0.066132, -0.145950, 0.138750, -0.298580, 0.188658, -0.263160, -0.281323, 0.094147, -0.192175, 0.250456, 
0.037054, -0.364783, 0.074628, 0.137649, 0.033251, 0.378674, -0.037027, 0.038423, -0.069354, -0.282934, -0.078269, 0.059381, 0.155428, -0.079851, 0.109780, -0.008427, 0.448228, 0.003251, 0.267967, -0.383727, -0.114386, 0.215630, 0.162014, -0.072206, 0.179027, 0.102878, -0.084749, -0.188059, 0.123405, 0.364225, -0.127978, 0.010537, -0.158225, -0.219616, -0.226858, -0.300741, 0.110557, -0.419453, -0.154068, 0.084331, 0.359407, -0.009888, -0.112212, -0.153050, 0.011426, -0.086003, -0.058558, -0.240173, -0.157614, 0.091493, -0.180151, 0.162161, 0.532627, 0.241038, -0.052532, -0.005313, 0.013643, -0.467231, 0.319347, 0.036903, 0.012126, -0.097643, -0.037907, 0.098651, 
0.192240, -0.195907, 0.036027, 0.563346, 0.052302, -0.134476, 0.250959, 0.146622, 0.113823, -0.521892, 0.046024, -0.061731, -0.034031, 0.084643, 0.125000, 0.116697, 0.043869, 0.122899, 0.228520, -0.379661, -0.328425, -0.135079, 0.103107, 0.277087, 0.211208, 0.106096, -0.306821, 0.030952, -0.117052, -0.102642, 0.189248, 0.027455, 0.117530, 0.313342, -0.156952, -0.210712, 0.192329, -0.499665, -0.228238, 0.126463, 0.130600, -0.094310, 0.076008, 0.022262, 0.252735, -0.311068, 0.077094, -0.442716, -0.016672, 0.099326, -0.040192, -0.030673, -0.168376, 0.302163, -0.183649, -0.074687, -0.230666, -0.125705, 0.260938, -0.117600, -0.189456, 0.094076, 0.041925, 0.275181, 
-0.370589, -0.055353, -0.138469, -0.430711, 0.181666, 0.099727, -0.105033, -0.106838, -0.012351, 0.410435, -0.490194, -0.024299, -0.242055, -0.196528, -0.057869, -0.175992, 0.055004, -0.272802, -0.034015, 0.104913, 0.465810, 0.497269, 0.221709, -0.361630, -0.024825, -0.333462, 0.512339, 0.009759, -0.049526, 0.415458, 0.175971, -0.127218, -0.102190, -0.161718, -0.035206, -0.069420, -0.206478, 0.152782, 0.173249, 0.224193, 0.286513, -0.329386, -0.086998, 0.130810, -0.007848, 0.152202, -0.056560, 0.442483, -0.073624, 0.076598, -0.440334, -0.046569, 0.178846, -0.216342, 0.015670, -0.046859, 0.110285, 0.454682, -0.300837, 0.105662, 0.332564, -0.225232, 0.188885, -0.246483, 
-0.436942, 0.041013, -0.021964, 0.108475, 0.063369, -0.175096, 0.243930, -0.268392, 0.061478, -0.311164, 0.009060, -0.026941, -0.201958, -0.372630, 0.102241, 0.287385, -0.031270, -0.245692, -0.084009, -0.019428, -0.170366, 0.195010, -0.152733, -0.273965, -0.283333, -0.084494, 0.068119, -0.178891, 0.272013, 0.121749, 0.223284, -0.357540, 0.368823, -0.059367, 0.049157, 0.019450, -0.164509, 0.227381, 0.303477, 0.191790, 0.197101, -0.357450, -0.357232, 0.008370, -0.017390, -0.102235, 0.248645, 0.242866, -0.025582, 0.291888, 0.176514, 0.119282, -0.332422, 0.276962, 0.080545, -0.346154, 0.357348, 0.208583, -0.318619, 0.101653, 0.237777, 0.168612, 0.154033, -0.099877, 
-0.025851, -0.291507, 0.064671, -0.362447, -0.079434, -0.227053, 0.084690, 0.056975, -0.056327, 0.174439, -0.230292, 0.236435, 0.027343, -0.000224, -0.271979, -0.022361, 0.119112, -0.037218, -0.250065, 0.332019, 0.133054, -0.099387, 0.154017, -0.022165, 0.048167, 0.146579, -0.285115, -0.221337, 0.032407, 0.414939, -0.115029, -0.287463, -0.645568, 0.121797, -0.095418, -0.061097, 0.037407, -0.059193, 0.079156, -0.392548, 0.085422, -0.105336, 0.153434, 0.344179, 0.283261, 0.149947, -0.021927, 0.264392, 0.051404, 0.184572, 0.187797, -0.057024, -0.351011, 0.339974, 0.284041, -0.065982, -0.130670, -0.338920, 0.245992, 0.046807, 0.268842, 0.022256, -0.150374, 0.173350, 
0.105347, -0.230458, 0.348287, -0.416612, -0.189605, -0.352929, 0.153012, 0.070251, -0.097166, 0.068855, 0.073548, 0.367088, -0.099542, -0.101408, 0.082586, -0.102553, -0.115761, 0.238311, -0.065237, -0.413617, 0.311866, -0.037555, -0.184930, 0.541828, 0.189049, 0.200035, 0.054944, 0.230317, -0.341409, 0.002018, -0.696068, 1.053256, -0.120630, 0.050569, 0.409205, 0.218244, 0.270642, -0.312850, 0.151822, -0.024516, 0.228499, 0.192628, -0.387254, -0.183091, 0.125102, -0.357865, -0.027028, -0.465342, -0.243641, 0.015480, 0.010828, 0.016385, -0.080656, -0.087884, -0.198243, 0.052895, -0.538947, -0.294486, 0.249745, 0.065277, -0.053010, 0.133416, 0.409535, 0.075070, 
-0.266870, -0.284212, -0.082813, -0.316909, 0.041896, 0.307179, 0.104415, -0.097861, 0.068866, -0.324050, -0.343070, 0.171460, -0.697557, -0.025050, 0.139026, 0.208871, -0.402468, -0.296933, 0.031418, -0.420981, -0.186867, 0.015986, 0.378522, -0.236308, 0.000781, -0.193531, -0.118571, -0.060938, 0.169832, 0.154239, -0.063465, -0.333539, -0.072667, 0.186630, 0.123275, 0.171579, 0.137691, -0.259938, 0.566471, 0.656459, 0.195552, -0.139007, -0.155390, 0.539483, -0.078002, -0.099182, -0.183159, -0.187338, 0.126529, 0.319582, 0.028846, 0.067957, -0.164772, 0.470346, 0.378215, -0.087808, 0.078530, 0.241121, 0.014275, -0.114453, -0.182499, 0.160671, 0.335627, -0.062726, 
-0.037298, -0.113548, -0.308080, 0.259699, -0.199309, 0.083005, -0.091696, 0.148082, -0.047720, -0.080450, -0.329219, 0.010011, -0.142632, 0.088026, -0.032246, 0.113417, 0.126491, 0.149281, 0.108430, 0.224095, -0.117456, 0.047901, -0.076479, 0.080243, 0.319692, 0.011095, -0.224336, 0.002893, -0.537801, 0.179399, 0.250343, -0.259361, 0.385429, 0.034670, -0.010495, -0.357738, 0.313219, 0.274021, 0.105828, 0.414322, 0.144057, -0.203075, 0.076696, -0.194087, -0.041776, -0.134363, 0.471165, -0.357003, 0.202807, -0.178919, -0.245246, -0.045236, -0.124125, -0.131549, -0.038411, -0.014339, -0.146507, -0.023932, -0.140020, 0.085268, -0.089011, 0.025283, 0.227440, 0.084504, 
0.261773, -0.338992, 0.051332, 0.021207, 0.128267, 0.105540, -0.035506, -0.067281, 0.068266, -0.004172, 0.060326, 0.157647, 0.102780, 0.274869, 0.056133, -0.123203, -0.011248, -0.025931, -0.157541, 0.418351, -0.114081, -0.062024, 0.134963, -0.058922, -0.284091, -0.210680, 0.058596, -0.015719, 0.330566, -0.133986, 0.206975, -0.241247, 0.233017, -0.237852, -0.048510, -0.091536, -0.092748, 0.135400, 0.062319, -0.094965, -0.064583, -0.223842, -0.230901, 0.214825, -0.108845, -0.013531, 0.211103, 0.254239, -0.038193, 0.175721, 0.043437, 0.013117, -0.202885, -0.263811, 0.230205, -0.150046, 0.341247, -0.024161, -0.369627, -0.060893, -0.348151, 0.252722, 0.093833, 0.004730, 
0.080625, -0.178813, 0.192519, 0.350042, 0.107877, -0.443677, 0.027242, 0.022361, -0.074470, 0.126292, 0.403851, 0.028635, -0.031840, -0.486578, 0.240032, 0.148735, 0.261644, 0.011087, 0.011533, 0.464316, 0.274519, 0.477413, -0.283910, -0.199223, -0.087799, -0.042273, -0.322443, -0.074266, 0.094795, -0.025576, 0.256702, 0.209489, 0.436907, -0.018297, -0.146379, -0.274117, -0.099387, -0.012001, 0.126929, -0.212297, -0.110275, -0.132707, -0.513332, -0.181531, 0.417988, 0.032872, 0.625015, -0.051641, -0.024428, 0.147182, -0.121162, -0.093956, -0.365926, 0.161446, 0.099301, -0.141048, -0.135251, -0.079213, -0.478823, -0.016221, -0.234161, 0.079714, 0.235306, -0.415689, 
0.139056, -0.492348, 0.118747, -0.326861, 0.168756, -0.175276, -0.070815, 0.249904, 0.021080, -0.243073, 0.009012, 0.109185, 0.047119, -0.382094, 0.051317, -0.021153, -0.035093, 0.129875, 0.282216, -0.566084, 0.238504, 0.262843, -0.345624, 0.313684, 0.005042, 0.044757, 0.348753, 0.269476, 0.041878, 0.148320, -0.101463, -0.034223, 0.442290, -0.116872, 0.391092, 0.160457, 0.285706, 0.299363, 0.201694, -0.363413, 0.157035, 0.147615, -0.177600, -0.233446, -0.118380, 0.204923, -0.023301, 0.039853, -0.052617, -0.311115, -0.505170, 0.066297, -0.034207, -0.243969, -0.010318, -0.097744, 0.036557, -0.183549, 0.062939, 0.187455, 0.047325, -0.287994, -0.040087, -0.059933, 
