



,[0],,317.125000,,,276.906250,,,229.406250,,,163.328125,,,138.218750



,[1],,28.625000,,,21.375000,,,18.203125,,,15.375000,,,14.281250



,[2],,91.109375,,,62.703125,,,54.125000,,,45.421875,,,40.703125



,[3],,130.453125,,,92.734375,,,71.281250,,,60.656250,,,49.828125



,[4],,131.656250,,,70.250000,,,56.125000,,,46.390625,,,40.062500



,[5],,171.781250,,,89.625000,,,59.062500,,,47.234375,,,40.828125



,[335],,10.765625,,,7.312500,,,6.250000,,,6.046875,,,5.312500



,[336],,14.406250,,,10.156250,,,7.781250,,,6.671875,,,6.296875



,[337],,6.187500,,,4.421875,,,4.250000,,,3.812500,,,3.687500



,[338],,6.187500,,,4.921875,,,4.218750,,,3.500000,,,3.328125



,[339],,6.562500,,,5.187500,,,4.593750,,,4.218750,,,3.500000



,[340],,7.781250,,,7.343750,,,6.859375,,,6.234375,,,5.671875



,[341],,6.687500,,,5.656250,,,4.031250,,,3.671875,,,3.234375



,[342],,6.343750,,,5.859375,,,4.656250,,,4.265625,,,3.921875



,[343],,3.062500,,,2.125000,,,2.000000,,,1.625000,,,1.562500



,[344],,3.593750,,,2.171875,,,1.796875,,,1.578125,,,1.609375



,[345],,5.421875,,,3.468750,,,2.671875,,,2.281250,,,2.140625



,[346],,9.078125,,,6.343750,,,4.484375,,,3.531250,,,2.484375



,[347],,5.953125,,,4.203125,,,2.578125,,,2.484375,,,2.468750



,[348],,3.437500,,,3.296875,,,3.437500,,,3.437500,,,3.390625



,[349],,2.250000,,,1.843750,,,1.671875,,,1.671875,,,1.671875



,[350],,1.875000,,,1.734375,,,1.578125,,,1.515625,,,1.500000



,[351],,2.890625,,,2.171875,,,2.171875,,,2.234375,,,2.234375



,[352],,150.500000,,,129.921875,,,115.406250,,,105.687500,,,93.218750



,[353],,4.015625,,,3.421875,,,3.078125,,,2.375000,,,2.312500



,[354],,19.578125,,,17.859375,,,16.656250,,,15.890625,,,15.187500



,[355],,1867.625000,,,1346.296875,,,1038.359375,,,831.437500,,,703.984375



,[356],,750.031250,,,618.515625,,,450.000000,,,362.515625,,,332.921875



,[357],,1028.656250,,,854.125000,,,698.781250,,,616.171875,,,552.359375



,[358],,943.828125,,,591.343750,,,469.156250,,,384.734375,,,326.156250



,[359],,1720.031250,,,975.546875,,,668.546875,,,579.531250,,,399.343750



,[360],,5.468750,,,4.437500,,,3.968750,,,3.328125,,,3.187500



,[361],,3.453125,,,3.203125,,,2.750000,,,2.625000,,,2.468750



,[362],,5.218750,,,3.875000,,,2.890625,,,2.656250,,,2.546875



,[363],,9.718750,,,7.156250,,,5.656250,,,4.828125,,,4.375000



,[364],,10.375000,,,7.593750,,,5.296875,,,3.812500,,,3.656250



,[365],,18.328125,,,14.968750,,,12.125000,,,10.171875,,,9.218750



,[366],,14.578125,,,10.562500,,,8.125000,,,6.593750,,,5.312500



,[367],,6.750000,,,5.218750,,,4.453125,,,3.921875,,,3.687500



,[368],,5.265625,,,4.843750,,,4.843750,,,4.984375,,,4.203125



,[369],,14.062500,,,11.203125,,,9.937500,,,8.125000,,,7.703125



,[370],,15.109375,,,11.281250,,,9.625000,,,8.031250,,,6.796875



,[371],,3.250000,,,3.046875,,,3.015625,,,3.015625,,,3.000000



,[372],,3.609375,,,2.843750,,,2.656250,,,2.140625,,,2.062500



,[373],,4.015625,,,3.343750,,,2.703125,,,2.390625,,,2.281250



,[374],,2.890625,,,2.734375,,,2.734375,,,2.734375,,,2.718750



,[375],,1.515625,,,1.453125,,,1.453125,,,1.437500,,,1.468750



,[376],,46.718750,,,31.515625,,,27.031250,,,24.703125,,,22.906250



,[377],,1.046875,,,1.031250,,,1.000000,,,1.000000,,,1.000000



,[378],,1.390625,,,1.296875,,,1.265625,,,1.265625,,,1.234375



,[379],,1.718750,,,1.484375,,,1.359375,,,1.328125,,,1.328125



,[380],,2.703125,,,2.140625,,,1.953125,,,1.718750,,,1.578125



,[381],,4.062500,,,3.281250,,,3.046875,,,2.984375,,,2.796875



,[382],,4.281250,,,2.265625,,,2.218750,,,2.218750,,,2.187500



,[383],,2.468750,,,2.062500,,,1.843750,,,1.546875,,,1.562500



,[384],,827.984375,,,629.015625,,,498.187500,,,369.046875,,,301.734375



,[385],,1.625000,,,1.421875,,,1.437500,,,1.359375,,,1.343750



,[386],,4.703125,,,3.562500,,,3.359375,,,3.046875,,,2.718750



,[387],,1655.359375,,,1260.843750,,,998.906250,,,775.531250,,,623.203125



,[388],,1261.984375,,,1088.078125,,,907.218750,,,774.906250,,,672.437500



,[389],,1599.703125,,,1179.718750,,,992.453125,,,840.734375,,,717.906250



,[390],,1945.046875,,,1545.390625,,,1294.546875,,,1175.296875,,,1074.984375



,[391],,2142.687500,,,1616.562500,,,1256.640625,,,991.593750,,,739.328125



,[392],,2367.093750,,,1570.406250,,,914.421875,,,639.843750,,,560.671875



,[393],,803.796875,,,497.015625,,,394.062500,,,326.531250,,,268.515625



,[394],,6.828125,,,5.031250,,,4.156250,,,3.671875,,,3.718750



,[395],,10.734375,,,9.156250,,,8.140625,,,7.984375,,,7.656250



,[396],,5.515625,,,4.781250,,,4.046875,,,4.031250,,,4.109375



,[397],,11.734375,,,9.703125,,,8.406250,,,8.125000,,,7.234375



,[398],,6.578125,,,5.500000,,,5.281250,,,5.187500,,,5.218750



,[399],,8.609375,,,8.000000,,,7.718750,,,7.515625,,,6.687500



,[400],,9.656250,,,8.078125,,,7.750000,,,7.171875,,,6.562500



,[401],,10.343750,,,8.093750,,,7.468750,,,6.890625,,,6.750000



,[402],,8.031250,,,6.531250,,,5.921875,,,5.687500,,,5.015625



,[403],,9.687500,,,8.546875,,,8.109375,,,7.812500,,,7.875000



,[404],,501.750000,,,364.406250,,,285.000000,,,221.781250,,,178.062500



,[405],,1648.812500,,,1232.437500,,,902.359375,,,718.640625,,,554.875000



,[406],,109.218750,,,90.109375,,,75.078125,,,67.109375,,,58.000000



,[407],,667.250000,,,569.687500,,,482.015625,,,440.171875,,,378.343750



,[408],,914.531250,,,663.328125,,,518.015625,,,426.718750,,,324.078125



,[409],,1022.859375,,,789.281250,,,600.437500,,,459.468750,,,376.171875



,[410],,33.531250,,,29.531250,,,26.437500,,,22.328125,,,20.312500



,[411],,29.437500,,,22.968750,,,17.843750,,,15.328125,,,12.953125



,[412],,5.125000,,,4.453125,,,4.343750,,,4.328125,,,4.390625



,[413],,37.140625,,,28.500000,,,23.015625,,,18.734375,,,16.078125



,[414],,64.921875,,,43.671875,,,34.046875,,,27.015625,,,21.312500



,[415],,117.515625,,,74.375000,,,59.843750,,,48.546875,,,38.015625



,[416],,1717.562500,,,1188.156250,,,852.937500,,,648.828125,,,499.468750



,[417],,3.890625,,,2.671875,,,2.140625,,,2.093750,,,2.093750



,[418],,8.578125,,,7.953125,,,7.343750,,,6.156250,,,6.093750



,[419],,3686.000000,,,2755.328125,,,2102.937500,,,1601.031250,,,1184.578125



,[420],,1789.890625,,,1033.421875,,,661.843750,,,475.453125,,,387.125000



,[421],,1042.281250,,,770.171875,,,598.640625,,,480.406250,,,397.484375



,[422],,841.390625,,,561.578125,,,451.296875,,,387.562500,,,353.390625



,[423],,1358.593750,,,868.031250,,,703.703125,,,623.187500,,,544.750000



,[424],,1212.203125,,,298.703125,,,230.703125,,,191.625000,,,154.750000



,[425],,1604.703125,,,698.046875,,,545.359375,,,394.265625,,,315.250000



,[426],,3269.203125,,,1827.281250,,,998.953125,,,656.515625,,,433.500000



,[427],,2385.453125,,,1725.218750,,,1397.937500,,,1145.546875,,,902.625000



,[428],,1051.187500,,,712.203125,,,598.984375,,,539.546875,,,496.515625



,[429],,1523.734375,,,1081.140625,,,803.125000,,,596.296875,,,502.171875



,[430],,604.203125,,,493.156250,,,372.156250,,,310.531250,,,238.515625



,[431],,1134.953125,,,735.406250,,,392.421875,,,310.609375,,,258.281250



,[432],,1960.375000,,,1486.406250,,,1209.296875,,,1084.484375,,,877.500000



,[433],,1203.656250,,,989.406250,,,537.375000,,,399.750000,,,334.453125



,[434],,637.546875,,,323.953125,,,268.437500,,,251.875000,,,230.875000



,[435],,1803.031250,,,903.234375,,,444.906250,,,368.609375,,,300.531250



,[436],,1138.734375,,,656.109375,,,428.765625,,,321.125000,,,269.093750



,[437],,2061.796875,,,1537.953125,,,1118.921875,,,917.234375,,,780.015625



,[438],,2538.000000,,,1453.312500,,,1144.265625,,,922.312500,,,741.312500



,[439],,1859.515625,,,1520.890625,,,1268.750000,,,1026.140625,,,850.750000



,[440],,1838.187500,,,1311.484375,,,1136.921875,,,1060.453125,,,996.328125



,[441],,534.375000,,,366.375000,,,283.906250,,,215.515625,,,186.921875



,[442],,101.578125,,,76.703125,,,59.859375,,,46.859375,,,39.359375



,[443],,29.734375,,,24.031250,,,19.046875,,,15.250000,,,13.796875



,[444],,49.203125,,,38.515625,,,32.421875,,,28.406250,,,24.937500



,[445],,110.531250,,,81.625000,,,60.000000,,,46.500000,,,34.390625



,[446],,56.093750,,,32.109375,,,18.578125,,,11.312500,,,9.375000



,[447],,11.531250,,,10.750000,,,9.265625,,,9.093750,,,9.031250



,[448],,1468.296875,,,1048.234375,,,748.640625,,,630.921875,,,510.265625



,[449],,379.250000,,,286.125000,,,256.906250,,,231.343750,,,209.890625



,[450],,2088.734375,,,1522.781250,,,1018.765625,,,722.000000,,,553.734375



,[451],,1910.218750,,,917.656250,,,695.375000,,,537.265625,,,440.171875



,[452],,333.234375,,,299.093750,,,251.937500,,,215.000000,,,187.578125



,[453],,2561.343750,,,1654.921875,,,1022.906250,,,743.765625,,,576.093750



,[454],,13.968750,,,13.046875,,,12.250000,,,11.984375,,,11.859375



,[455],,347.468750,,,311.671875,,,276.687500,,,239.078125,,,198.437500



,[456],,1832.046875,,,952.406250,,,582.109375,,,445.125000,,,377.093750



,[457],,1959.203125,,,1522.250000,,,1183.812500,,,992.171875,,,847.343750



,[458],,276.906250,,,243.734375,,,218.515625,,,191.875000,,,169.140625



,[459],,12.671875,,,12.671875,,,12.671875,,,11.328125,,,11.453125



,[460],,47.875000,,,38.890625,,,36.890625,,,33.187500,,,31.218750



,[461],,20.156250,,,18.343750,,,16.234375,,,15.843750,,,15.203125



,[462],,405.828125,,,354.812500,,,302.375000,,,261.625000,,,232.031250



,[463],,711.781250,,,612.406250,,,532.437500,,,457.937500,,,409.390625



,[464],,1067.671875,,,814.218750,,,691.703125,,,583.968750,,,517.578125



,[465],,998.343750,,,651.187500,,,520.125000,,,452.859375,,,404.671875



,[466],,1002.828125,,,837.218750,,,712.421875,,,626.328125,,,583.250000



,[467],,633.000000,,,466.187500,,,447.343750,,,423.609375,,,407.312500



,[468],,1067.296875,,,846.500000,,,625.390625,,,440.234375,,,340.296875



,[469],,934.609375,,,605.578125,,,450.078125,,,344.890625,,,295.468750



,[470],,2100.125000,,,1446.328125,,,965.375000,,,763.015625,,,628.906250



,[471],,2846.500000,,,1853.312500,,,1319.640625,,,952.625000,,,718.203125



,[472],,1817.140625,,,966.140625,,,629.875000,,,474.140625,,,356.718750



,[473],,951.484375,,,606.171875,,,444.546875,,,328.453125,,,302.031250



,[474],,2124.343750,,,1074.593750,,,783.859375,,,557.562500,,,367.750000



,[475],,2659.703125,,,1796.140625,,,1257.953125,,,968.546875,,,795.843750



,[476],,745.531250,,,621.218750,,,521.906250,,,452.843750,,,420.671875



,[477],,181.328125,,,145.484375,,,125.250000,,,109.843750,,,98.484375



,[478],,156.843750,,,121.703125,,,95.781250,,,77.265625,,,60.625000



,[479],,112.843750,,,82.000000,,,66.312500,,,49.765625,,,42.281250



,[480],,1618.859375,,,1208.921875,,,936.812500,,,773.578125,,,655.484375



,[481],,1442.593750,,,839.265625,,,621.453125,,,541.890625,,,466.390625



,[482],,939.921875,,,625.078125,,,453.000000,,,344.500000,,,281.015625



,[483],,3124.281250,,,1615.203125,,,818.187500,,,723.859375,,,604.187500



,[484],,365.468750,,,226.609375,,,196.359375,,,181.140625,,,166.781250



,[485],,2708.515625,,,1455.531250,,,1116.875000,,,896.578125,,,773.250000



,[486],,101.421875,,,75.765625,,,60.656250,,,49.687500,,,44.109375



,[487],,546.406250,,,298.468750,,,215.906250,,,181.203125,,,156.859375



,[488],,549.593750,,,451.703125,,,387.750000,,,331.593750,,,281.890625



,[489],,811.796875,,,674.531250,,,587.406250,,,492.218750,,,426.796875



,[490],,1011.328125,,,735.609375,,,597.359375,,,485.656250,,,393.109375



,[491],,1453.812500,,,823.515625,,,620.500000,,,454.734375,,,346.265625



,[492],,1799.078125,,,1137.828125,,,892.484375,,,667.578125,,,523.156250



,[493],,1472.000000,,,968.984375,,,612.484375,,,413.828125,,,284.500000



,[494],,1410.343750,,,925.031250,,,581.156250,,,370.625000,,,291.328125



,[495],,1582.609375,,,939.296875,,,596.234375,,,387.046875,,,313.703125



,[496],,1218.843750,,,589.421875,,,347.031250,,,205.953125,,,165.593750



,[497],,600.046875,,,287.484375,,,238.546875,,,186.937500,,,172.953125



,[498],,578.281250,,,236.640625,,,160.453125,,,137.812500,,,119.812500



,[499],,379.390625,,,234.828125,,,180.250000,,,134.906250,,,117.968750



,[500],,243.953125,,,160.781250,,,126.875000,,,109.546875,,,96.593750



,[501],,811.656250,,,520.734375,,,309.593750,,,218.703125,,,164.812500



,[502],,1020.125000,,,804.500000,,,646.875000,,,532.687500,,,439.968750



,[503],,240.812500,,,193.078125,,,166.375000,,,141.328125,,,118.656250



,[504],,287.109375,,,160.265625,,,123.359375,,,104.859375,,,88.671875



,[505],,399.250000,,,330.953125,,,301.656250,,,275.093750,,,246.218750



,[506],,1935.546875,,,1512.843750,,,1116.750000,,,842.578125,,,632.937500



,[507],,534.468750,,,410.296875,,,366.640625,,,328.000000,,,304.859375



,[508],,205.515625,,,166.765625,,,147.890625,,,125.703125,,,104.796875



,[509],,160.828125,,,126.593750,,,102.984375,,,88.031250,,,74.937500



,[510],,92.093750,,,66.328125,,,55.937500,,,45.343750,,,37.078125



,[511],,149.625000,,,90.968750,,,68.109375,,,50.359375,,,44.578125



,[512],,1999.562500,,,1609.734375,,,1316.843750,,,1053.312500,,,839.093750



,[513],,1275.140625,,,1091.718750,,,913.140625,,,804.703125,,,705.171875



,[514],,632.968750,,,528.031250,,,447.140625,,,360.484375,,,311.359375



,[515],,2813.062500,,,1960.031250,,,1538.484375,,,1123.781250,,,880.234375



,[516],,4.781250,,,4.656250,,,4.234375,,,4.234375,,,4.421875



,[517],,7.953125,,,7.625000,,,7.625000,,,7.531250,,,7.312500



,[518],,227.875000,,,206.203125,,,190.625000,,,176.875000,,,167.546875



,[519],,490.375000,,,395.250000,,,308.703125,,,242.656250,,,192.625000



,[520],,718.906250,,,547.671875,,,420.078125,,,349.812500,,,299.796875



,[521],,160.703125,,,99.203125,,,80.437500,,,78.406250,,,72.718750



,[522],,79.406250,,,68.734375,,,56.140625,,,48.500000,,,42.453125



,[523],,143.140625,,,115.984375,,,97.906250,,,82.250000,,,64.359375



,[524],,693.625000,,,484.921875,,,370.218750,,,295.343750,,,264.750000



,[525],,251.281250,,,177.421875,,,141.578125,,,118.296875,,,103.109375



,[526],,220.359375,,,155.890625,,,128.312500,,,105.343750,,,83.984375



,[527],,133.265625,,,116.031250,,,103.031250,,,93.484375,,,87.531250



,[528],,835.718750,,,551.609375,,,407.859375,,,316.328125,,,234.062500



,[529],,173.421875,,,59.296875,,,51.796875,,,47.875000,,,45.468750



,[530],,163.718750,,,121.593750,,,94.312500,,,70.281250,,,58.734375



,[531],,325.890625,,,226.328125,,,164.000000,,,141.437500,,,119.328125



,[532],,294.125000,,,239.796875,,,190.031250,,,143.328125,,,115.687500



,[533],,374.781250,,,268.484375,,,181.328125,,,152.531250,,,106.343750



,[534],,1382.015625,,,1094.625000,,,882.031250,,,730.812500,,,540.000000



,[535],,324.953125,,,269.687500,,,229.109375,,,197.703125,,,161.375000



,[536],,75.515625,,,53.531250,,,38.859375,,,28.453125,,,23.843750



,[537],,3.500000,,,3.421875,,,3.421875,,,3.437500,,,3.468750



,[538],,15.781250,,,13.640625,,,12.625000,,,11.109375,,,10.531250



,[539],,0.937500,,,0.937500,,,0.937500,,,0.937500,,,0.921875



,[540],,2.640625,,,2.515625,,,2.531250,,,2.421875,,,2.796875



,[541],,1.125000,,,1.125000,,,1.125000,,,1.125000,,,1.125000



,[542],,2.171875,,,2.171875,,,2.125000,,,2.125000,,,2.109375



,[543],,22.250000,,,19.218750,,,17.687500,,,16.406250,,,15.250000



,[544],,1081.515625,,,937.953125,,,820.562500,,,675.468750,,,570.703125



,[545],,1412.734375,,,1061.250000,,,782.250000,,,664.218750,,,399.750000



,[546],,80.859375,,,69.921875,,,56.984375,,,50.062500,,,45.796875



,[547],,817.859375,,,614.109375,,,451.140625,,,327.000000,,,242.718750



,[548],,1320.203125,,,990.375000,,,810.593750,,,677.921875,,,577.937500



,[549],,2286.562500,,,1611.234375,,,1297.375000,,,1003.125000,,,812.812500



,[550],,1634.250000,,,1213.984375,,,920.828125,,,784.156250,,,674.218750



,[551],,1659.562500,,,1132.234375,,,848.125000,,,701.718750,,,526.375000



,[552],,2666.578125,,,2159.859375,,,1783.375000,,,1429.562500,,,1137.140625



,[553],,16.828125,,,14.937500,,,14.265625,,,14.109375,,,13.453125



,[554],,1072.281250,,,563.796875,,,444.015625,,,382.687500,,,331.265625



,[555],,669.500000,,,528.875000,,,377.078125,,,286.531250,,,190.140625



,[556],,1168.859375,,,955.375000,,,719.406250,,,572.312500,,,439.750000



,[557],,906.734375,,,738.843750,,,598.296875,,,518.921875,,,456.015625



,[558],,1057.781250,,,846.500000,,,596.484375,,,446.953125,,,351.640625



,[559],,659.062500,,,481.593750,,,372.796875,,,322.750000,,,281.234375



,[560],,932.500000,,,835.406250,,,762.921875,,,713.296875,,,667.968750



,[561],,475.906250,,,399.859375,,,346.046875,,,319.968750,,,298.296875



,[562],,523.859375,,,423.015625,,,336.281250,,,296.343750,,,262.203125



,[563],,171.859375,,,126.562500,,,87.125000,,,65.781250,,,49.625000



,[564],,223.593750,,,178.968750,,,140.031250,,,113.046875,,,84.453125



,[565],,1077.015625,,,837.812500,,,612.984375,,,449.828125,,,347.109375



,[566],,19.984375,,,17.312500,,,14.390625,,,11.203125,,,10.000000



,[567],,47.218750,,,38.859375,,,34.484375,,,30.031250,,,27.437500



,[568],,14.312500,,,12.578125,,,11.218750,,,10.656250,,,9.609375



,[569],,3.156250,,,3.031250,,,2.750000,,,2.578125,,,2.453125



,[570],,2.437500,,,1.937500,,,1.531250,,,1.468750,,,1.281250



,[571],,0.718750,,,0.703125,,,0.718750,,,0.718750,,,0.718750



,[572],,4.937500,,,4.609375,,,4.187500,,,3.921875,,,3.500000



,[573],,0.562500,,,0.562500,,,0.562500,,,0.546875,,,0.546875



,[574],,1.343750,,,1.343750,,,1.343750,,,1.328125,,,1.328125



,[575],,7.265625,,,6.765625,,,6.468750,,,6.421875,,,6.312500



,[576],,903.843750,,,718.734375,,,586.281250,,,476.062500,,,421.250000



,[577],,739.375000,,,641.281250,,,582.093750,,,536.125000,,,371.468750



,[578],,104.484375,,,87.953125,,,74.328125,,,66.390625,,,59.953125



,[579],,1302.640625,,,928.343750,,,663.296875,,,531.421875,,,453.937500



,[580],,1508.953125,,,978.703125,,,660.875000,,,456.250000,,,347.031250



,[581],,1537.468750,,,1121.359375,,,808.546875,,,560.562500,,,426.921875



,[582],,1493.468750,,,1125.453125,,,906.281250,,,678.406250,,,536.234375



,[583],,1528.359375,,,1078.984375,,,782.375000,,,599.062500,,,510.234375



,[584],,785.218750,,,600.359375,,,454.062500,,,377.984375,,,313.343750



,[585],,2708.265625,,,2305.218750,,,1989.000000,,,1717.578125,,,1403.953125



,[586],,711.000000,,,588.171875,,,484.218750,,,365.453125,,,292.828125



,[587],,316.218750,,,215.718750,,,174.921875,,,145.281250,,,125.000000



,[588],,525.328125,,,444.187500,,,388.343750,,,317.734375,,,263.781250



,[589],,175.031250,,,145.000000,,,127.703125,,,114.453125,,,101.265625



,[590],,349.734375,,,274.953125,,,226.562500,,,207.796875,,,188.640625



,[591],,489.328125,,,386.234375,,,312.968750,,,281.078125,,,221.343750



,[592],,1203.187500,,,898.296875,,,769.312500,,,631.718750,,,547.265625



,[593],,1228.046875,,,1027.078125,,,846.421875,,,696.031250,,,580.781250



,[594],,863.859375,,,648.703125,,,451.906250,,,357.078125,,,282.156250



,[595],,1247.937500,,,866.671875,,,673.343750,,,526.062500,,,350.984375



,[596],,79.453125,,,61.937500,,,51.984375,,,44.406250,,,36.875000



,[597],,258.000000,,,214.500000,,,175.046875,,,157.859375,,,131.390625



,[598],,6.703125,,,5.875000,,,5.703125,,,5.718750,,,5.671875



,[599],,2.062500,,,1.796875,,,1.718750,,,1.687500,,,1.656250



,[600],,6.421875,,,5.281250,,,4.781250,,,4.781250,,,4.812500



,[601],,470.703125,,,360.406250,,,282.687500,,,236.203125,,,201.937500



,[602],,24.140625,,,20.515625,,,18.875000,,,16.625000,,,15.546875



,[603],,1.109375,,,1.015625,,,0.890625,,,0.750000,,,0.734375



,[604],,1.765625,,,1.671875,,,1.484375,,,1.468750,,,1.468750



,[605],,0.968750,,,0.968750,,,0.875000,,,0.968750,,,1.000000



,[606],,1.093750,,,1.078125,,,0.968750,,,0.921875,,,0.906250



,[607],,5.203125,,,4.953125,,,4.812500,,,4.843750,,,4.250000



,[608],,1415.953125,,,1250.203125,,,1015.734375,,,846.921875,,,741.406250



,[609],,1053.281250,,,691.312500,,,568.437500,,,454.281250,,,401.546875



,[610],,236.984375,,,180.890625,,,145.125000,,,117.265625,,,96.500000



,[611],,975.609375,,,638.484375,,,505.687500,,,411.281250,,,349.031250



,[612],,73.906250,,,64.000000,,,57.343750,,,51.718750,,,47.859375



,[613],,1066.453125,,,914.250000,,,798.453125,,,701.984375,,,640.156250



,[614],,1541.890625,,,1166.921875,,,959.671875,,,806.484375,,,681.921875



,[615],,1185.000000,,,862.875000,,,628.156250,,,489.515625,,,409.500000



,[616],,844.437500,,,653.234375,,,559.859375,,,518.531250,,,442.515625



,[617],,1020.640625,,,756.671875,,,632.015625,,,529.046875,,,432.890625



,[618],,911.921875,,,774.921875,,,676.265625,,,613.812500,,,557.953125



,[619],,811.203125,,,620.687500,,,526.531250,,,455.796875,,,411.953125



,[620],,36.125000,,,33.437500,,,32.218750,,,30.015625,,,29.406250



,[621],,388.500000,,,330.921875,,,291.703125,,,260.890625,,,242.500000



,[622],,773.312500,,,476.625000,,,371.921875,,,305.109375,,,280.765625



,[623],,1273.171875,,,933.296875,,,827.500000,,,749.984375,,,677.062500



,[624],,267.625000,,,231.500000,,,209.671875,,,203.843750,,,194.234375



,[625],,977.640625,,,695.000000,,,520.171875,,,386.656250,,,293.625000



,[626],,1510.468750,,,1096.703125,,,885.828125,,,739.312500,,,666.453125



,[627],,829.734375,,,658.265625,,,490.765625,,,431.515625,,,390.234375



,[628],,918.593750,,,676.031250,,,527.687500,,,414.000000,,,329.250000



,[629],,1062.281250,,,748.156250,,,572.937500,,,450.031250,,,377.812500



,[630],,1198.843750,,,874.375000,,,669.578125,,,530.828125,,,454.593750



,[631],,207.562500,,,173.500000,,,141.531250,,,128.093750,,,115.968750



,[632],,7.750000,,,5.031250,,,4.156250,,,3.609375,,,3.375000



,[633],,144.140625,,,125.015625,,,111.953125,,,92.937500,,,83.734375



,[634],,2.500000,,,2.312500,,,2.109375,,,2.093750,,,2.015625



,[635],,1.156250,,,1.078125,,,1.015625,,,1.000000,,,1.000000



,[636],,1.062500,,,0.921875,,,0.921875,,,0.859375,,,0.859375



,[637],,0.906250,,,0.906250,,,0.796875,,,0.781250,,,0.734375



,[638],,2.953125,,,2.875000,,,2.765625,,,2.765625,,,2.781250



,[639],,8.031250,,,7.328125,,,7.015625,,,6.484375,,,6.359375



,[640],,1372.812500,,,1114.593750,,,993.046875,,,871.484375,,,753.531250



,[641],,1166.687500,,,939.828125,,,771.812500,,,639.390625,,,566.375000



,[642],,134.062500,,,115.531250,,,103.375000,,,90.296875,,,83.437500



,[643],,173.640625,,,148.453125,,,133.906250,,,122.718750,,,108.437500



,[644],,122.406250,,,96.140625,,,81.281250,,,72.187500,,,66.625000



,[645],,701.000000,,,520.671875,,,405.437500,,,349.578125,,,285.843750



,[646],,1004.000000,,,805.734375,,,688.281250,,,546.875000,,,478.890625



,[647],,1375.421875,,,1089.812500,,,869.359375,,,701.671875,,,590.203125



,[648],,773.015625,,,618.781250,,,432.250000,,,353.390625,,,278.500000



,[649],,1127.812500,,,975.562500,,,823.187500,,,678.703125,,,566.203125



,[650],,841.296875,,,688.671875,,,639.156250,,,573.156250,,,513.718750



,[651],,699.906250,,,461.140625,,,344.000000,,,279.890625,,,236.328125



,[652],,1247.343750,,,1061.781250,,,910.968750,,,778.546875,,,681.890625



,[653],,460.656250,,,384.875000,,,335.406250,,,312.718750,,,299.406250



,[654],,1422.281250,,,1179.203125,,,983.593750,,,843.953125,,,730.281250



,[655],,827.625000,,,682.156250,,,580.734375,,,520.859375,,,475.343750



,[656],,470.390625,,,349.140625,,,256.546875,,,235.218750,,,219.750000



,[657],,628.312500,,,472.640625,,,409.078125,,,382.828125,,,339.406250



,[658],,1271.765625,,,937.609375,,,818.203125,,,573.703125,,,496.250000



,[659],,1538.171875,,,1281.734375,,,1084.484375,,,873.000000,,,713.156250



,[660],,1927.437500,,,1585.828125,,,1297.234375,,,1029.093750,,,864.906250



,[661],,985.171875,,,719.687500,,,494.843750,,,402.484375,,,350.312500



,[662],,782.562500,,,506.531250,,,411.484375,,,353.375000,,,323.312500



,[663],,737.312500,,,605.671875,,,497.281250,,,403.531250,,,335.828125



,[664],,627.015625,,,479.625000,,,352.968750,,,294.828125,,,253.609375



,[665],,208.265625,,,160.703125,,,133.359375,,,110.921875,,,105.296875



