



,,,[80],,,[70],,,[60],,,[50],,,[40],,,[30]

,[107],,0,1,,0,0,,0,0,,0,0,,0,0,,0,0

,[108],,1,2,,1,1,,99,99,,99,99,,0,0,,0,0

,[109],,99,99,,0,2,,0,0,,0,0,,0,0,,0,0

,[110],,1,1,,99,99,,0,0,,0,0,,0,0,,0,0

,[111],,0,1,,0,0,,0,0,,0,0,,0,0,,0,0

,[112],,99,99,,1,1,,99,99,,0,1,,0,0,,0,0

,[113],,0,1,,1,1,,0,0,,0,0,,0,0,,0,0

,[114],,2,2,,0,1,,0,0,,0,0,,0,0,,0,0

,[115],,1,1,,1,1,,99,99,,99,99,,0,0,,0,0

,[116],,0,2,,0,0,,0,0,,0,0,,0,0,,0,0

,[117],,1,3,,1,2,,99,99,,99,99,,0,0,,99,99

,[118],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[119],,2,2,,1,2,,0,0,,0,0,,0,0,,0,0

,[120],,0,1,,0,1,,0,0,,0,0,,0,0,,0,0

,[121],,1,1,,99,99,,0,0,,0,0,,0,0,,0,0

,[122],,0,2,,0,1,,0,0,,0,0,,0,0,,0,0

,[123],,0,1,,0,0,,0,0,,0,0,,0,0,,0,0

,[124],,1,2,,0,1,,0,0,,0,0,,0,0,,99,99

,[125],,99,99,,1,1,,0,0,,0,0,,0,0,,99,99

,[126],,99,99,,0,0,,99,99,,0,0,,0,0,,0,0

,[127],,1,1,,1,1,,99,99,,0,0,,99,99,,0,0

,[128],,1,2,,1,1,,0,0,,0,0,,0,0,,0,0

,[129],,2,3,,0,1,,0,0,,0,0,,0,0,,0,0

,[130],,0,1,,0,0,,0,0,,0,0,,0,0,,0,0

,[131],,2,3,,99,99,,0,0,,0,0,,0,0,,0,0

,[132],,1,1,,99,99,,0,0,,99,99,,99,99,,0,0

,[133],,0,1,,0,0,,0,0,,0,0,,0,0,,0,0

,[134],,0,2,,0,0,,0,0,,0,0,,0,0,,0,0

,[135],,1,1,,0,1,,99,99,,99,99,,0,0,,99,99

,[136],,0,2,,0,0,,0,0,,0,0,,0,0,,0,0

,[137],,1,1,,0,1,,0,0,,0,0,,0,0,,0,0

,[138],,99,99,,1,1,,99,99,,0,0,,0,0,,0,0

,[139],,2,3,,0,1,,0,0,,0,0,,0,0,,99,99

,[140],,99,99,,99,99,,99,99,,99,99,,9,9,,5,5

,[141],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[142],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[143],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[144],,3,3,,1,2,,1,2,,0,1,,0,0,,0,0

,[145],,2,3,,0,0,,0,0,,0,0,,0,0,,99,99

,[146],,0,1,,99,99,,0,0,,0,0,,0,0,,0,0

,[147],,0,0,,0,0,,0,0,,0,0,,0,0,,0,0

,[148],,99,99,,0,1,,99,99,,0,0,,0,0,,0,0

,[149],,2,2,,99,99,,0,0,,0,0,,99,99,,0,0

,[150],,1,2,,99,99,,99,99,,0,0,,99,99,,99,99

,[151],,1,2,,0,1,,99,99,,0,0,,0,0,,0,0

,[152],,0,1,,0,0,,0,0,,0,0,,0,0,,0,0

,[153],,0,1,,99,99,,0,0,,0,0,,0,0,,0,0

,[154],,99,99,,0,1,,0,1,,0,0,,0,0,,0,0

,[155],,99,99,,99,99,,99,99,,99,99,,99,99,,0,0

,[156],,99,99,,99,99,,99,99,,0,0,,99,99,,0,0

,[157],,2,2,,0,1,,0,1,,0,0,,0,0,,0,0

,[158],,1,1,,0,0,,0,0,,0,0,,0,0,,0,0

,[159],,99,99,,2,2,,99,99,,0,0,,0,0,,0,0

,[160],,3,3,,1,3,,1,1,,0,0,,0,0,,0,0

,[161],,1,2,,99,99,,99,99,,0,0,,99,99,,0,0

,[162],,2,3,,1,2,,1,1,,1,1,,0,0,,0,0

,[163],,99,99,,99,99,,99,99,,0,0,,0,0,,99,99

,[164],,2,3,,99,99,,0,0,,0,0,,0,0,,0,0

,[165],,1,1,,99,99,,0,0,,0,0,,0,0,,0,0

,[166],,0,1,,99,99,,0,0,,0,0,,0,0,,0,0

,[167],,99,99,,0,1,,0,0,,0,0,,0,0,,0,0

,[168],,1,3,,99,99,,99,99,,0,0,,0,0,,99,99

,[169],,3,3,,0,0,,0,0,,0,0,,0,0,,0,0

,[170],,1,1,,0,1,,0,0,,0,0,,0,0,,0,0

,[171],,1,2,,0,0,,0,0,,0,0,,0,0,,0,0

,[172],,19,22,,16,21,,16,20,,13,17,,12,16,,11,15

,[173],,3,3,,1,2,,1,1,,1,1,,1,1,,99,99

,[174],,0,1,,99,99,,99,99,,0,0,,0,0,,0,0

,[175],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[176],,23,26,,15,20,,15,16,,99,99,,99,99,,99,99

,[177],,0,1,,0,1,,0,0,,0,0,,0,0,,0,0

,[178],,1,2,,0,1,,0,0,,0,0,,0,0,,0,0

,[179],,1,2,,0,0,,0,0,,0,0,,0,0,,0,0

,[180],,1,2,,1,1,,0,1,,0,0,,0,0,,0,0

,[181],,1,3,,1,2,,0,0,,0,0,,0,0,,0,0

,[182],,1,1,,0,1,,1,1,,1,1,,0,0,,99,99

,[183],,1,1,,99,99,,0,0,,99,99,,99,99,,0,0

,[184],,99,99,,99,99,,0,1,,0,0,,0,0,,99,99

,[185],,2,2,,0,1,,99,99,,0,0,,0,0,,99,99

,[186],,0,1,,0,0,,0,0,,0,0,,0,0,,0,0

,[187],,1,1,,0,1,,0,0,,0,0,,0,0,,0,0

,[188],,99,99,,99,99,,0,0,,0,0,,0,0,,0,0

,[189],,1,2,,1,1,,0,0,,0,0,,99,99,,0,0

,[190],,0,0,,99,99,,99,99,,0,0,,0,0,,0,0

,[191],,0,1,,0,0,,0,0,,0,0,,0,0,,0,0

,[192],,2,2,,1,1,,0,0,,0,0,,0,0,,0,0

,[193],,2,2,,2,2,,0,1,,0,0,,0,0,,0,0

,[194],,99,99,,0,1,,0,1,,0,0,,0,0,,0,0

,[195],,2,3,,2,2,,99,99,,0,0,,0,0,,99,99

,[196],,2,2,,99,99,,99,99,,0,0,,99,99,,99,99

,[197],,1,1,,0,0,,0,0,,0,0,,0,0,,0,0

,[198],,1,2,,99,99,,0,0,,0,0,,0,0,,0,0

,[199],,1,3,,1,1,,1,1,,0,0,,0,0,,0,0

,[200],,99,99,,99,99,,0,1,,0,0,,0,0,,0,0

,[201],,99,99,,99,99,,0,1,,0,0,,0,0,,0,0

,[202],,99,99,,2,2,,1,1,,0,0,,0,0,,0,0

,[203],,4,4,,4,4,,3,3,,99,99,,0,0,,0,0

,[204],,16,29,,14,25,,14,23,,10,18,,10,17,,10,13

,[205],,0,0,,0,0,,0,0,,0,0,,0,0,,0,0

,[206],,99,99,,0,0,,0,0,,0,0,,0,0,,99,99

,[207],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[208],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[209],,99,99,,99,99,,99,99,,99,99,,7,12,,5,8

,[210],,0,1,,0,0,,99,99,,0,0,,0,0,,0,0

,[211],,2,2,,99,99,,99,99,,99,99,,99,99,,0,0

,[212],,2,3,,99,99,,0,0,,0,0,,0,0,,0,0

,[213],,1,1,,0,1,,0,0,,0,0,,0,0,,0,0

,[214],,2,2,,1,2,,0,1,,0,0,,0,0,,99,99

,[215],,1,1,,99,99,,0,0,,99,99,,99,99,,0,0

,[216],,99,99,,2,2,,0,1,,99,99,,0,0,,0,0

,[217],,1,2,,0,1,,0,0,,0,0,,0,0,,0,0

,[218],,99,99,,99,99,,99,99,,0,0,,99,99,,0,0

,[219],,0,1,,0,0,,99,99,,0,0,,0,0,,0,0

,[220],,0,1,,0,0,,0,0,,0,0,,0,0,,99,99

,[221],,1,2,,1,1,,99,99,,0,0,,0,0,,0,0

,[222],,1,1,,99,99,,0,0,,0,0,,0,0,,0,0

,[223],,3,3,,99,99,,0,0,,0,0,,0,0,,99,99

,[224],,99,99,,0,0,,99,99,,0,0,,0,0,,0,0

,[225],,2,2,,99,99,,1,1,,99,99,,0,0,,0,0

,[226],,3,7,,2,4,,1,1,,1,1,,0,1,,0,0

,[227],,1,1,,1,1,,0,0,,0,0,,0,0,,0,0

,[228],,2,3,,1,1,,99,99,,0,0,,99,99,,99,99

,[229],,99,99,,0,1,,0,0,,0,0,,0,0,,0,0

,[230],,99,99,,0,1,,0,0,,0,0,,0,0,,0,0

,[231],,99,99,,0,0,,0,0,,0,0,,0,0,,0,0

,[232],,2,3,,0,0,,99,99,,0,0,,0,0,,0,0

,[233],,99,99,,1,1,,0,0,,0,0,,0,0,,0,0

,[234],,2,2,,99,99,,0,0,,0,0,,99,99,,99,99

,[235],,23,24,,14,19,,11,15,,8,11,,8,9,,8,9

,[236],,2,2,,2,2,,2,2,,0,0,,0,0,,99,99

,[237],,99,99,,99,99,,99,99,,15,17,,15,16,,10,13

,[238],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[239],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[240],,99,99,,99,99,,11,24,,7,20,,7,18,,6,15

,[241],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[242],,99,99,,99,99,,99,99,,99,99,,14,15,,12,14

,[243],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[244],,99,99,,12,15,,7,14,,3,9,,3,9,,1,5

,[245],,0,1,,0,0,,0,0,,0,0,,0,0,,0,0

,[246],,2,2,,99,99,,0,1,,0,0,,0,0,,0,0

,[247],,1,2,,99,99,,0,0,,0,0,,0,0,,99,99

,[248],,1,2,,1,1,,0,1,,0,0,,0,0,,0,0

,[249],,1,1,,1,1,,99,99,,99,99,,0,0,,0,0

,[250],,1,2,,0,0,,99,99,,0,0,,0,0,,0,0

,[251],,99,99,,1,1,,0,1,,0,0,,99,99,,0,0

,[252],,1,2,,0,1,,99,99,,0,0,,0,0,,0,0

,[253],,1,1,,1,1,,0,0,,0,0,,0,0,,0,0

,[254],,99,99,,99,99,,0,0,,0,0,,0,0,,99,99

,[255],,99,99,,0,2,,0,0,,0,0,,0,0,,0,0

,[256],,2,2,,1,1,,99,99,,0,0,,99,99,,0,0

,[257],,1,1,,0,1,,99,99,,0,0,,0,0,,0,0

,[258],,2,2,,0,0,,0,0,,0,0,,0,0,,0,0

,[259],,99,99,,99,99,,1,1,,0,1,,0,1,,0,0

,[260],,1,1,,99,99,,99,99,,0,0,,99,99,,99,99

,[261],,1,1,,0,0,,0,0,,0,0,,0,0,,0,0

,[262],,3,3,,0,0,,99,99,,0,0,,0,0,,0,0

,[263],,2,2,,1,1,,1,1,,0,1,,0,1,,0,0

,[264],,16,24,,13,21,,12,17,,11,16,,11,14,,9,12

,[265],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[266],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[267],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[268],,99,99,,99,99,,99,99,,99,99,,10,13,,6,11

,[269],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[270],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[271],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[272],,99,99,,20,23,,12,20,,12,20,,11,19,,7,15

,[273],,38,38,,26,36,,10,29,,9,25,,6,21,,5,19

,[274],,99,99,,19,28,,14,22,,11,17,,10,15,,7,10

,[275],,99,99,,99,99,,99,99,,13,18,,12,16,,10,14

,[276],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[277],,0,1,,0,0,,99,99,,0,0,,0,0,,99,99

,[278],,1,2,,0,0,,99,99,,0,0,,0,0,,0,0

,[279],,99,99,,99,99,,0,0,,0,0,,0,0,,99,99

,[280],,2,2,,99,99,,99,99,,99,99,,0,1,,0,0

,[281],,99,99,,99,99,,99,99,,0,0,,99,99,,0,0

,[282],,1,2,,0,1,,0,0,,0,0,,0,0,,0,0

,[283],,0,1,,99,99,,0,0,,0,0,,0,0,,0,0

,[284],,1,2,,0,1,,0,0,,0,0,,0,0,,0,0

,[285],,1,2,,1,2,,99,99,,0,0,,0,0,,0,0

,[286],,0,1,,0,1,,0,0,,0,0,,0,0,,0,0

,[287],,0,1,,99,99,,99,99,,0,0,,0,0,,0,0

,[288],,0,1,,0,0,,99,99,,0,0,,0,0,,0,0

,[289],,0,1,,99,99,,99,99,,0,0,,99,99,,0,0

,[290],,1,1,,0,0,,0,0,,0,0,,0,0,,0,0

,[291],,99,99,,0,1,,1,1,,0,0,,0,0,,0,0

,[292],,0,1,,0,0,,0,0,,0,0,,0,0,,0,0

,[293],,3,3,,99,99,,1,1,,1,1,,0,0,,0,0

,[294],,99,99,,2,2,,1,2,,0,0,,0,0,,0,0

,[295],,18,22,,17,20,,17,17,,16,16,,11,15,,9,12

,[296],,2,5,,2,5,,1,2,,1,2,,1,1,,0,0

,[297],,1,2,,1,1,,0,0,,0,0,,0,0,,0,0

,[298],,0,1,,0,0,,0,0,,0,0,,0,0,,0,0

,[299],,2,4,,1,2,,2,2,,1,2,,1,1,,0,1

,[300],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[301],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[302],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[303],,99,99,,99,99,,21,22,,13,20,,12,17,,9,12

,[304],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[305],,99,99,,99,99,,99,99,,99,99,,99,99,,6,6

,[306],,18,29,,14,24,,11,20,,9,18,,7,15,,7,15

,[307],,25,38,,19,31,,8,22,,7,19,,4,14,,4,12

,[308],,26,27,,20,24,,14,21,,13,18,,12,16,,10,15

,[309],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[310],,2,2,,0,0,,0,0,,0,0,,0,0,,0,0

,[311],,0,1,,0,0,,0,0,,0,0,,0,0,,0,0

,[312],,99,99,,1,1,,99,99,,0,0,,0,0,,99,99

,[313],,1,2,,99,99,,0,0,,0,0,,0,0,,0,0

,[314],,1,1,,0,1,,99,99,,0,0,,0,0,,0,0

,[315],,1,1,,99,99,,0,0,,0,0,,0,0,,0,0

,[316],,0,1,,0,0,,0,0,,0,0,,0,0,,0,0

,[317],,0,1,,0,0,,0,0,,0,0,,0,0,,0,0

,[318],,99,99,,0,0,,0,0,,0,0,,0,0,,0,0

,[319],,99,99,,0,0,,0,0,,0,0,,0,0,,99,99

,[320],,99,99,,1,1,,0,0,,0,0,,0,0,,0,0

,[321],,1,1,,99,99,,0,0,,0,0,,0,0,,0,0

,[322],,0,0,,0,0,,0,0,,0,0,,0,0,,0,0

,[323],,0,2,,0,0,,0,0,,0,0,,0,0,,0,0

,[324],,1,2,,0,1,,0,0,,0,0,,0,0,,0,0

,[325],,17,18,,10,14,,5,8,,2,3,,0,1,,0,0

,[326],,13,18,,12,17,,8,12,,8,11,,8,10,,7,8

,[327],,3,19,,2,16,,1,9,,1,7,,1,4,,1,2

,[328],,99,99,,0,1,,0,1,,0,0,,0,0,,0,0

,[329],,99,99,,99,99,,0,0,,0,0,,99,99,,0,0

,[330],,1,1,,99,99,,0,0,,0,0,,0,0,,99,99

,[331],,99,99,,10,10,,9,9,,99,99,,4,4,,99,99

,[332],,22,25,,16,20,,13,15,,13,15,,12,14,,8,12

,[333],,99,99,,99,99,,99,99,,99,99,,99,99,,10,11

,[334],,3,6,,3,5,,0,1,,0,0,,0,0,,0,0

,[335],,16,25,,7,21,,6,19,,4,15,,4,14,,4,11

,[336],,99,99,,99,99,,99,99,,15,22,,14,20,,10,17

,[337],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[338],,99,99,,99,99,,99,99,,99,99,,99,99,,12,12

,[339],,99,99,,99,99,,99,99,,14,14,,10,11,,8,10

,[340],,2,3,,0,1,,1,1,,0,1,,0,0,,0,0

,[341],,99,99,,0,1,,0,1,,0,0,,0,0,,0,0

,[342],,0,1,,99,99,,99,99,,0,0,,99,99,,0,0

,[343],,99,99,,0,0,,99,99,,99,99,,0,0,,99,99

,[344],,0,2,,0,0,,0,0,,0,0,,0,0,,99,99

,[345],,2,3,,0,1,,0,0,,0,0,,0,0,,0,0

,[346],,99,99,,99,99,,0,0,,0,0,,0,0,,0,0

,[347],,2,2,,99,99,,0,0,,0,0,,0,0,,0,0

,[348],,2,3,,0,1,,0,0,,0,0,,0,0,,0,0

,[349],,1,1,,0,0,,0,0,,0,0,,0,0,,0,0

,[350],,2,3,,1,1,,99,99,,99,99,,99,99,,0,0

,[351],,1,2,,0,0,,0,0,,0,0,,0,0,,99,99

,[352],,2,2,,1,1,,0,0,,0,0,,0,0,,0,0

,[353],,1,1,,0,0,,0,0,,0,0,,0,0,,0,0

,[354],,1,1,,1,1,,0,0,,0,0,,0,0,,0,0

,[355],,99,99,,1,1,,1,1,,1,1,,0,0,,0,0

,[356],,99,99,,99,99,,10,12,,7,9,,3,5,,1,3

,[357],,99,99,,15,17,,15,17,,10,15,,10,14,,10,11

,[358],,1,1,,0,1,,0,0,,99,99,,0,0,,0,0

,[359],,99,99,,99,99,,99,99,,99,99,,0,1,,0,0

,[360],,1,2,,0,1,,1,1,,0,0,,0,0,,0,0

,[361],,0,0,,0,0,,0,0,,0,0,,0,0,,0,0

,[362],,1,1,,99,99,,0,0,,0,0,,99,99,,0,0

,[363],,99,99,,1,2,,99,99,,0,0,,0,0,,0,0

,[364],,14,28,,9,21,,8,19,,7,16,,6,14,,5,12

,[365],,99,99,,14,18,,12,17,,8,15,,9,15,,6,12

,[366],,99,99,,99,99,,99,99,,99,99,,99,99,,4,17

,[367],,99,99,,22,24,,20,22,,11,20,,11,17,,10,17

,[368],,99,99,,9,29,,7,24,,6,23,,6,21,,5,17

,[369],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[370],,99,99,,99,99,,99,99,,99,99,,13,15,,8,12

,[371],,99,99,,99,99,,99,99,,99,99,,10,13,,9,12

,[372],,1,1,,0,1,,0,0,,0,0,,0,0,,0,0

,[373],,1,1,,99,99,,0,0,,0,0,,0,0,,0,0

,[374],,1,1,,99,99,,0,0,,0,0,,0,0,,0,0

,[375],,0,0,,0,0,,0,0,,0,0,,0,0,,0,0

,[376],,0,1,,0,0,,0,0,,0,0,,0,0,,0,0

,[377],,0,1,,0,0,,0,0,,0,0,,0,0,,0,0

,[378],,1,1,,1,1,,0,0,,0,0,,0,0,,0,0

,[379],,1,1,,99,99,,0,0,,0,0,,0,0,,0,0

,[380],,1,1,,0,1,,0,0,,0,0,,0,0,,0,0

,[381],,99,99,,0,0,,99,99,,0,0,,0,0,,0,0

,[382],,1,1,,1,1,,0,0,,0,0,,99,99,,0,0

,[383],,0,0,,0,0,,0,0,,0,0,,0,0,,99,99

,[384],,0,1,,1,1,,0,0,,0,0,,0,0,,0,0

,[385],,0,0,,0,0,,0,0,,0,0,,0,0,,0,0

,[386],,99,99,,0,0,,99,99,,0,0,,0,0,,0,0

,[387],,99,99,,1,1,,1,1,,1,1,,0,0,,0,0

,[388],,99,99,,15,18,,15,18,,14,16,,10,12,,8,10

,[389],,3,4,,1,1,,1,1,,1,1,,1,1,,99,99

,[390],,3,3,,1,1,,1,1,,0,0,,0,0,,99,99

,[391],,2,2,,0,1,,1,1,,99,99,,0,0,,0,0

,[392],,0,0,,0,0,,0,0,,0,0,,0,0,,0,0

,[393],,0,0,,0,0,,0,0,,0,0,,0,0,,0,0

,[394],,1,1,,99,99,,0,0,,0,0,,99,99,,0,0

,[395],,2,4,,99,99,,99,99,,0,0,,0,0,,0,0

,[396],,99,99,,0,0,,0,0,,0,0,,0,0,,99,99

,[397],,28,28,,8,24,,8,22,,7,19,,7,17,,7,14

,[398],,12,23,,9,19,,8,19,,6,16,,5,14,,3,11

,[399],,16,20,,14,18,,11,15,,11,14,,9,13,,9,12

