



,[0],,,,317.125000,,,,276.906250,,,,213.625000,,,,163.328125



,[1],,,,26.796875,,,,20.453125,,,,17.203125,,,,14.421875



,[2],,,,91.109375,,,,62.703125,,,,54.125000,,,,45.421875



,[3],,,,130.453125,,,,92.734375,,,,71.281250,,,,57.906250



,[4],,,,129.812500,,,,71.000000,,,,55.500000,,,,44.593750



,[5],,,,169.578125,,,,90.281250,,,,58.843750,,,,46.218750




,[355],,,,1863.437500,,,,1347.875000,,,,1037.328125,,,,828.796875



,[356],,,,747.625000,,,,584.296875,,,,451.312500,,,,360.328125



,[357],,,,1029.578125,,,,854.218750,,,,697.796875,,,,617.046875



,[358],,,,943.828125,,,,591.343750,,,,469.156250,,,,384.734375



,[359],,,,1720.031250,,,,975.546875,,,,668.546875,,,,536.937500



,[360],,,,4.843750,,,,3.984375,,,,3.140625,,,,2.640625



,[361],,,,3.453125,,,,3.203125,,,,2.750000,,,,2.625000



,[362],,,,5.218750,,,,3.875000,,,,2.890625,,,,2.390625



,[363],,,,9.718750,,,,7.156250,,,,5.656250,,,,4.500000



,[364],,,,10.375000,,,,7.593750,,,,5.296875,,,,3.812500



,[365],,,,17.796875,,,,14.187500,,,,11.359375,,,,9.375000



,[366],,,,14.578125,,,,10.562500,,,,7.984375,,,,6.593750



,[367],,,,6.750000,,,,5.218750,,,,4.437500,,,,3.765625



,[368],,,,5.000000,,,,4.281250,,,,3.640625,,,,3.375000



,[369],,,,13.843750,,,,10.812500,,,,8.218750,,,,6.906250



,[370],,,,14.390625,,,,10.968750,,,,8.984375,,,,7.078125



,[371],,,,3.531250,,,,2.828125,,,,2.562500,,,,2.484375



,[372],,,,3.609375,,,,2.328125,,,,1.625000,,,,1.609375



,[373],,,,4.015625,,,,3.343750,,,,2.640625,,,,2.000000



,[374],,,,2.890625,,,,2.562500,,,,2.359375,,,,1.812500



,[375],,,,1.515625,,,,1.453125,,,,1.328125,,,,1.234375



,[376],,,,45.250000,,,,32.265625,,,,26.656250,,,,22.875000



,[377],,,,1.046875,,,,0.921875,,,,0.859375,,,,0.796875



,[378],,,,1.093750,,,,0.875000,,,,0.765625,,,,0.671875



,[379],,,,1.718750,,,,1.453125,,,,1.046875,,,,0.906250



,[380],,,,2.703125,,,,2.140625,,,,1.796875,,,,1.500000



,[381],,,,3.375000,,,,2.890625,,,,2.531250,,,,1.546875



,[382],,,,3.500000,,,,1.843750,,,,1.718750,,,,1.578125



,[383],,,,2.359375,,,,1.593750,,,,1.500000,,,,1.281250



,[384],,,,828.140625,,,,627.062500,,,,496.093750,,,,370.390625



,[385],,,,1.625000,,,,1.265625,,,,1.093750,,,,0.875000



,[386],,,,4.703125,,,,3.562500,,,,3.328125,,,,2.765625



,[387],,,,1655.359375,,,,1260.843750,,,,998.906250,,,,775.531250



,[388],,,,1260.687500,,,,1086.046875,,,,909.765625,,,,777.171875



,[389],,,,1596.015625,,,,1174.859375,,,,988.906250,,,,844.906250



,[390],,,,1940.296875,,,,1546.187500,,,,1288.171875,,,,1180.890625



,[391],,,,2138.906250,,,,1611.796875,,,,1100.109375,,,,902.781250



,[392],,,,2367.093750,,,,1570.406250,,,,914.421875,,,,639.843750



,[393],,,,802.390625,,,,494.125000,,,,390.031250,,,,321.328125



,[394],,,,6.234375,,,,4.437500,,,,3.781250,,,,3.562500



,[395],,,,10.734375,,,,9.156250,,,,8.093750,,,,7.671875



,[396],,,,5.515625,,,,4.781250,,,,3.937500,,,,3.218750



,[397],,,,11.171875,,,,9.156250,,,,7.437500,,,,6.578125



,[398],,,,6.093750,,,,5.593750,,,,4.531250,,,,4.250000



,[399],,,,8.078125,,,,7.390625,,,,6.296875,,,,6.078125



,[400],,,,9.656250,,,,8.078125,,,,6.640625,,,,5.906250



,[401],,,,10.328125,,,,7.531250,,,,7.046875,,,,6.750000



,[402],,,,8.031250,,,,6.531250,,,,5.703125,,,,4.812500



,[403],,,,9.046875,,,,7.906250,,,,6.500000,,,,6.000000



,[404],,,,501.750000,,,,364.406250,,,,285.000000,,,,221.781250



,[405],,,,1648.812500,,,,1232.437500,,,,902.359375,,,,718.640625



,[406],,,,109.218750,,,,90.109375,,,,75.078125,,,,59.140625



,[407],,,,667.078125,,,,572.781250,,,,485.406250,,,,437.828125



,[408],,,,918.531250,,,,667.796875,,,,516.375000,,,,422.750000



,[409],,,,1019.281250,,,,790.437500,,,,600.640625,,,,459.000000



,[410],,,,33.671875,,,,28.875000,,,,25.171875,,,,21.875000



,[411],,,,29.437500,,,,22.968750,,,,17.843750,,,,15.328125



,[412],,,,4.453125,,,,3.765625,,,,3.468750,,,,3.140625



,[413],,,,36.078125,,,,27.500000,,,,22.484375,,,,17.796875



,[414],,,,64.921875,,,,43.671875,,,,34.046875,,,,27.015625



,[415],,,,117.515625,,,,74.375000,,,,59.843750,,,,48.546875



,[416],,,,1717.562500,,,,1188.156250,,,,852.937500,,,,648.828125



,[417],,,,3.890625,,,,2.671875,,,,2.140625,,,,2.078125



,[418],,,,8.578125,,,,7.703125,,,,6.406250,,,,5.812500



,[419],,,,3692.984375,,,,2748.125000,,,,2103.171875,,,,1600.640625



,[420],,,,1782.828125,,,,1028.078125,,,,661.968750,,,,471.984375



,[421],,,,1042.281250,,,,770.171875,,,,598.640625,,,,480.406250



,[422],,,,841.390625,,,,561.578125,,,,451.296875,,,,387.562500



,[423],,,,1358.593750,,,,868.031250,,,,703.703125,,,,623.187500



,[424],,,,1209.000000,,,,295.125000,,,,228.937500,,,,190.031250



,[425],,,,1604.703125,,,,698.046875,,,,545.359375,,,,394.265625



,[426],,,,3269.203125,,,,1827.281250,,,,998.953125,,,,656.515625



,[427],,,,2378.203125,,,,1733.765625,,,,1405.765625,,,,1150.640625



,[428],,,,1051.187500,,,,712.203125,,,,598.984375,,,,539.546875



,[429],,,,1529.296875,,,,1082.515625,,,,805.515625,,,,594.640625



,[430],,,,601.734375,,,,495.531250,,,,367.875000,,,,305.890625



,[431],,,,1134.953125,,,,729.171875,,,,392.421875,,,,310.609375



,[432],,,,1960.375000,,,,1486.406250,,,,1209.296875,,,,1053.484375



,[433],,,,1207.187500,,,,995.109375,,,,539.093750,,,,396.687500



,[434],,,,630.312500,,,,320.937500,,,,268.234375,,,,242.031250



,[435],,,,1795.250000,,,,901.468750,,,,444.046875,,,,370.000000



,[436],,,,1135.046875,,,,655.609375,,,,428.203125,,,,319.687500



,[437],,,,2061.796875,,,,1537.953125,,,,1118.921875,,,,917.234375



,[438],,,,2541.718750,,,,1450.203125,,,,1147.187500,,,,920.468750



,[439],,,,1859.515625,,,,1520.890625,,,,1268.750000,,,,1026.140625



,[440],,,,1838.187500,,,,1311.484375,,,,1041.765625,,,,832.468750



,[441],,,,532.968750,,,,364.765625,,,,280.781250,,,,215.859375



,[442],,,,99.484375,,,,76.531250,,,,58.531250,,,,46.812500



,[443],,,,29.734375,,,,24.031250,,,,18.859375,,,,14.828125



,[444],,,,49.437500,,,,38.921875,,,,32.515625,,,,26.765625



,[445],,,,109.218750,,,,80.625000,,,,58.187500,,,,44.859375



,[446],,,,55.375000,,,,32.203125,,,,18.640625,,,,11.468750



,[447],,,,11.031250,,,,10.281250,,,,8.390625,,,,7.781250



,[448],,,,1468.296875,,,,1048.234375,,,,748.640625,,,,630.921875



,[449],,,,377.875000,,,,284.500000,,,,259.140625,,,,231.171875



,[450],,,,2088.734375,,,,1522.781250,,,,1018.765625,,,,722.000000



,[451],,,,1910.218750,,,,917.656250,,,,695.375000,,,,537.265625



,[452],,,,333.234375,,,,263.937500,,,,228.171875,,,,197.468750



,[453],,,,2562.140625,,,,1663.843750,,,,1020.062500,,,,743.203125



,[454],,,,13.593750,,,,11.515625,,,,10.359375,,,,8.656250



,[455],,,,347.468750,,,,286.796875,,,,245.578125,,,,213.843750



,[456],,,,1832.046875,,,,952.406250,,,,582.109375,,,,445.125000



,[457],,,,1959.203125,,,,1522.250000,,,,1183.812500,,,,992.171875



,[458],,,,276.906250,,,,243.734375,,,,217.890625,,,,190.328125



,[459],,,,13.421875,,,,11.796875,,,,10.453125,,,,10.187500



,[460],,,,46.953125,,,,39.921875,,,,35.234375,,,,30.046875



,[461],,,,20.343750,,,,17.265625,,,,15.250000,,,,13.796875



,[462],,,,406.296875,,,,356.265625,,,,304.812500,,,,257.781250



,[463],,,,708.078125,,,,614.671875,,,,530.203125,,,,457.781250



,[464],,,,1067.671875,,,,814.218750,,,,691.703125,,,,583.968750



,[465],,,,1001.812500,,,,650.234375,,,,515.375000,,,,451.796875



,[466],,,,1002.828125,,,,837.218750,,,,712.421875,,,,626.328125



,[467],,,,635.328125,,,,463.312500,,,,446.406250,,,,409.078125



,[468],,,,1067.296875,,,,846.500000,,,,625.390625,,,,440.234375



,[469],,,,928.312500,,,,602.656250,,,,451.265625,,,,351.921875



,[470],,,,2100.125000,,,,1446.328125,,,,965.375000,,,,763.015625



,[471],,,,2846.500000,,,,1853.312500,,,,1319.640625,,,,952.625000



,[472],,,,1817.140625,,,,966.140625,,,,629.875000,,,,474.140625



,[473],,,,951.484375,,,,606.171875,,,,444.546875,,,,328.453125



,[474],,,,2131.625000,,,,1074.828125,,,,781.937500,,,,553.000000



,[475],,,,2659.703125,,,,1796.140625,,,,1257.953125,,,,968.546875



,[476],,,,745.531250,,,,621.218750,,,,521.906250,,,,452.843750



,[477],,,,181.328125,,,,145.484375,,,,125.171875,,,,104.093750



,[478],,,,154.906250,,,,120.640625,,,,95.937500,,,,74.500000



,[479],,,,112.937500,,,,83.500000,,,,63.734375,,,,50.921875



,[480],,,,1618.859375,,,,1208.921875,,,,936.812500,,,,773.578125



,[481],,,,1442.593750,,,,839.265625,,,,621.453125,,,,541.890625



,[482],,,,942.734375,,,,626.515625,,,,453.140625,,,,348.125000



,[483],,,,3124.281250,,,,1615.203125,,,,818.187500,,,,723.859375



,[484],,,,357.875000,,,,227.328125,,,,195.484375,,,,178.812500



,[485],,,,2708.515625,,,,1455.531250,,,,1116.875000,,,,896.578125



,[486],,,,99.875000,,,,74.109375,,,,58.625000,,,,48.453125



,[487],,,,546.406250,,,,298.468750,,,,215.906250,,,,181.203125



,[488],,,,549.593750,,,,451.703125,,,,387.750000,,,,331.593750



,[489],,,,813.328125,,,,676.031250,,,,583.671875,,,,494.750000



,[490],,,,1011.328125,,,,735.609375,,,,597.359375,,,,479.890625



,[491],,,,1453.812500,,,,823.515625,,,,620.500000,,,,454.734375



,[492],,,,1799.078125,,,,1137.828125,,,,892.484375,,,,667.578125



,[493],,,,1470.312500,,,,965.015625,,,,610.031250,,,,409.171875



,[494],,,,1404.140625,,,,927.234375,,,,576.078125,,,,374.703125



,[495],,,,1582.609375,,,,939.296875,,,,596.234375,,,,387.046875



,[496],,,,1218.843750,,,,589.421875,,,,347.031250,,,,205.953125



,[497],,,,594.968750,,,,282.687500,,,,237.046875,,,,185.937500



,[498],,,,578.281250,,,,236.640625,,,,160.453125,,,,137.812500



,[499],,,,379.390625,,,,234.828125,,,,180.250000,,,,134.906250



,[500],,,,239.796875,,,,160.296875,,,,126.312500,,,,110.078125



,[501],,,,811.656250,,,,520.734375,,,,309.593750,,,,218.703125



,[502],,,,1020.125000,,,,804.500000,,,,646.875000,,,,532.687500



,[503],,,,240.812500,,,,193.078125,,,,166.375000,,,,141.328125



,[504],,,,287.109375,,,,160.265625,,,,123.359375,,,,98.890625



,[505],,,,399.250000,,,,330.953125,,,,223.328125,,,,163.421875



,[506],,,,1932.140625,,,,1514.437500,,,,1114.265625,,,,839.859375



,[507],,,,534.937500,,,,407.046875,,,,365.000000,,,,326.062500



,[508],,,,204.828125,,,,167.109375,,,,146.078125,,,,123.250000



,[509],,,,160.828125,,,,126.593750,,,,102.828125,,,,72.859375



,[510],,,,92.093750,,,,66.328125,,,,55.937500,,,,45.343750



,[511],,,,149.000000,,,,91.531250,,,,66.671875,,,,49.421875



,[512],,,,1999.562500,,,,1609.734375,,,,1316.843750,,,,1053.312500



,[513],,,,1275.140625,,,,1091.718750,,,,913.140625,,,,799.859375



,[514],,,,632.968750,,,,528.031250,,,,447.140625,,,,360.484375



,[515],,,,2807.546875,,,,1961.125000,,,,1545.921875,,,,1121.203125



,[516],,,,4.781250,,,,4.656250,,,,4.234375,,,,4.140625



,[517],,,,7.328125,,,,6.796875,,,,6.515625,,,,6.000000



,[518],,,,227.875000,,,,206.203125,,,,190.625000,,,,176.875000



,[519],,,,489.828125,,,,393.984375,,,,308.859375,,,,240.265625



,[520],,,,718.906250,,,,547.671875,,,,420.078125,,,,349.812500



,[521],,,,159.906250,,,,99.796875,,,,80.750000,,,,75.015625



,[522],,,,79.406250,,,,66.562500,,,,56.140625,,,,48.500000



,[523],,,,141.140625,,,,116.859375,,,,96.750000,,,,79.812500



,[524],,,,693.625000,,,,484.921875,,,,370.218750,,,,295.343750



,[525],,,,251.281250,,,,177.421875,,,,141.578125,,,,118.296875



,[526],,,,216.859375,,,,153.390625,,,,124.093750,,,,101.000000



,[527],,,,133.265625,,,,116.031250,,,,100.718750,,,,89.718750



,[528],,,,835.828125,,,,551.171875,,,,405.343750,,,,317.078125



,[529],,,,174.250000,,,,57.500000,,,,49.796875,,,,47.687500



,[530],,,,163.718750,,,,121.593750,,,,94.312500,,,,70.281250



,[531],,,,325.890625,,,,226.328125,,,,164.000000,,,,141.437500



,[532],,,,294.125000,,,,239.796875,,,,187.484375,,,,143.328125



,[533],,,,374.781250,,,,268.484375,,,,181.328125,,,,152.531250



,[534],,,,1382.015625,,,,1094.625000,,,,862.703125,,,,682.968750



,[535],,,,325.781250,,,,269.781250,,,,231.187500,,,,200.250000



,[536],,,,75.781250,,,,52.093750,,,,37.078125,,,,28.296875



,[537],,,,3.234375,,,,2.828125,,,,2.015625,,,,1.859375



,[538],,,,14.593750,,,,12.421875,,,,11.343750,,,,10.734375



,[539],,,,0.937500,,,,0.875000,,,,0.828125,,,,0.781250



,[540],,,,2.375000,,,,2.125000,,,,2.078125,,,,2.015625



,[541],,,,1.125000,,,,1.078125,,,,0.968750,,,,0.953125



,[542],,,,2.031250,,,,1.656250,,,,1.593750,,,,1.468750



,[543],,,,21.218750,,,,18.421875,,,,16.468750,,,,15.015625



,[544],,,,1078.906250,,,,932.187500,,,,772.687500,,,,640.593750



,[545],,,,1412.734375,,,,1061.250000,,,,782.250000,,,,664.218750



,[546],,,,78.921875,,,,67.578125,,,,55.375000,,,,49.390625



,[547],,,,812.937500,,,,613.484375,,,,449.453125,,,,319.296875



,[548],,,,1318.484375,,,,995.250000,,,,807.640625,,,,599.062500



,[549],,,,2286.562500,,,,1611.234375,,,,1297.375000,,,,1003.125000



,[550],,,,1639.125000,,,,1213.000000,,,,915.765625,,,,783.078125



,[551],,,,1659.562500,,,,1132.234375,,,,848.125000,,,,629.359375



,[552],,,,2666.578125,,,,2159.859375,,,,1783.375000,,,,1429.562500



,[553],,,,15.828125,,,,14.250000,,,,13.562500,,,,12.281250



,[554],,,,1072.281250,,,,563.796875,,,,415.750000,,,,319.812500



,[555],,,,672.484375,,,,517.046875,,,,381.062500,,,,287.328125



,[556],,,,1168.859375,,,,955.375000,,,,719.406250,,,,572.312500



,[557],,,,906.734375,,,,738.843750,,,,598.296875,,,,518.921875



,[558],,,,1053.062500,,,,699.468750,,,,539.265625,,,,410.859375



,[559],,,,656.781250,,,,481.640625,,,,369.437500,,,,322.453125



,[560],,,,931.859375,,,,836.203125,,,,757.765625,,,,679.453125



,[561],,,,475.421875,,,,400.250000,,,,345.500000,,,,320.328125



,[562],,,,523.359375,,,,420.750000,,,,339.609375,,,,295.906250



,[563],,,,171.859375,,,,126.562500,,,,87.125000,,,,65.781250



,[564],,,,223.593750,,,,178.500000,,,,140.031250,,,,108.890625



,[565],,,,1080.500000,,,,831.593750,,,,613.046875,,,,446.375000



,[566],,,,21.125000,,,,16.546875,,,,13.312500,,,,10.703125



,[567],,,,47.218750,,,,38.859375,,,,34.484375,,,,30.031250



,[568],,,,14.312500,,,,12.578125,,,,11.218750,,,,9.578125



,[569],,,,2.656250,,,,2.359375,,,,2.125000,,,,1.937500



,[570],,,,2.437500,,,,1.703125,,,,1.359375,,,,1.265625



,[571],,,,0.718750,,,,0.640625,,,,0.593750,,,,0.546875



,[572],,,,4.718750,,,,3.843750,,,,3.250000,,,,2.750000



,[573],,,,0.562500,,,,0.500000,,,,0.484375,,,,0.468750



,[574],,,,1.343750,,,,1.296875,,,,1.125000,,,,1.109375



,[575],,,,7.265625,,,,6.765625,,,,6.421875,,,,6.281250



,[576],,,,905.906250,,,,721.031250,,,,582.500000,,,,479.843750



,[577],,,,739.375000,,,,493.390625,,,,385.156250,,,,318.062500



,[578],,,,105.062500,,,,86.031250,,,,74.218750,,,,64.296875



,[579],,,,1302.640625,,,,928.343750,,,,663.296875,,,,531.421875



,[580],,,,1508.140625,,,,978.203125,,,,660.265625,,,,456.406250



,[581],,,,1537.468750,,,,1121.359375,,,,808.546875,,,,560.562500



,[582],,,,1491.015625,,,,1130.718750,,,,905.421875,,,,680.078125



,[583],,,,1530.640625,,,,1075.203125,,,,782.093750,,,,596.109375



,[584],,,,785.296875,,,,599.671875,,,,448.937500,,,,374.343750



,[585],,,,2700.718750,,,,2304.296875,,,,1989.937500,,,,1602.656250



,[586],,,,711.000000,,,,588.171875,,,,462.390625,,,,365.453125



,[587],,,,315.218750,,,,213.734375,,,,165.250000,,,,143.828125



,[588],,,,527.968750,,,,446.359375,,,,368.593750,,,,312.890625



,[589],,,,172.953125,,,,145.265625,,,,125.937500,,,,110.625000



,[590],,,,349.734375,,,,274.953125,,,,226.562500,,,,201.234375



,[591],,,,489.328125,,,,386.234375,,,,312.968750,,,,259.125000



,[592],,,,1204.156250,,,,896.906250,,,,765.296875,,,,595.843750



,[593],,,,1228.046875,,,,1027.078125,,,,846.421875,,,,696.031250



,[594],,,,863.796875,,,,647.406250,,,,450.890625,,,,355.500000



,[595],,,,1244.734375,,,,863.781250,,,,674.000000,,,,508.390625



,[596],,,,79.453125,,,,61.937500,,,,51.984375,,,,44.406250



,[597],,,,258.875000,,,,217.703125,,,,174.437500,,,,147.359375



,[598],,,,6.140625,,,,5.187500,,,,4.781250,,,,4.265625



,[599],,,,1.890625,,,,1.390625,,,,1.296875,,,,1.203125



,[600],,,,6.421875,,,,5.140625,,,,3.937500,,,,3.343750



,[601],,,,472.906250,,,,362.343750,,,,280.312500,,,,236.656250



,[602],,,,24.140625,,,,20.515625,,,,17.437500,,,,15.546875



,[603],,,,1.109375,,,,0.828125,,,,0.765625,,,,0.734375



,[604],,,,1.250000,,,,1.062500,,,,1.015625,,,,0.953125



,[605],,,,0.625000,,,,0.546875,,,,0.468750,,,,0.421875



,[606],,,,1.093750,,,,1.046875,,,,0.937500,,,,0.843750



,[607],,,,4.812500,,,,4.281250,,,,4.062500,,,,3.765625



,[608],,,,1415.953125,,,,1250.203125,,,,1015.734375,,,,846.921875



,[609],,,,1046.109375,,,,693.640625,,,,573.437500,,,,452.921875



,[610],,,,236.875000,,,,176.359375,,,,143.171875,,,,116.343750



,[611],,,,975.609375,,,,638.484375,,,,505.687500,,,,411.281250



,[612],,,,73.906250,,,,64.000000,,,,56.750000,,,,51.265625



,[613],,,,1066.453125,,,,914.250000,,,,798.453125,,,,683.750000



,[614],,,,1538.984375,,,,1162.609375,,,,960.546875,,,,801.515625



,[615],,,,1182.046875,,,,861.312500,,,,631.500000,,,,486.468750



,[616],,,,838.000000,,,,651.843750,,,,562.750000,,,,517.328125



,[617],,,,1018.328125,,,,756.625000,,,,627.703125,,,,524.390625



,[618],,,,911.921875,,,,774.921875,,,,676.265625,,,,606.296875



,[619],,,,811.203125,,,,620.687500,,,,526.531250,,,,455.796875



,[620],,,,35.671875,,,,33.109375,,,,28.203125,,,,22.140625



,[621],,,,388.500000,,,,330.921875,,,,291.703125,,,,253.593750



,[622],,,,773.812500,,,,474.640625,,,,368.984375,,,,305.906250



,[623],,,,1273.171875,,,,933.296875,,,,827.500000,,,,743.484375



,[624],,,,264.468750,,,,232.265625,,,,209.703125,,,,184.171875



,[625],,,,977.640625,,,,695.000000,,,,520.171875,,,,386.656250



,[626],,,,1510.828125,,,,1096.718750,,,,857.093750,,,,704.718750



,[627],,,,829.734375,,,,658.265625,,,,490.765625,,,,431.515625



,[628],,,,915.828125,,,,679.109375,,,,524.796875,,,,413.640625



,[629],,,,1063.390625,,,,742.312500,,,,571.093750,,,,449.921875



,[630],,,,1198.437500,,,,866.890625,,,,670.546875,,,,526.656250



,[631],,,,204.765625,,,,169.906250,,,,142.109375,,,,120.890625



,[632],,,,7.750000,,,,5.031250,,,,4.156250,,,,3.140625



,[633],,,,143.328125,,,,123.562500,,,,109.109375,,,,92.781250



,[634],,,,2.500000,,,,2.312500,,,,1.921875,,,,1.812500



,[635],,,,1.156250,,,,0.921875,,,,0.875000,,,,0.796875



,[636],,,,1.062500,,,,0.921875,,,,0.828125,,,,0.609375



,[637],,,,0.906250,,,,0.890625,,,,0.765625,,,,0.656250



,[638],,,,2.468750,,,,2.093750,,,,1.765625,,,,1.640625



,[639],,,,8.031250,,,,7.328125,,,,6.984375,,,,6.484375



,[640],,,,1372.078125,,,,1115.703125,,,,979.546875,,,,856.234375



,[641],,,,1166.687500,,,,939.828125,,,,771.812500,,,,639.390625



,[642],,,,133.390625,,,,115.421875,,,,97.140625,,,,81.453125



,[643],,,,173.640625,,,,148.453125,,,,126.843750,,,,111.671875



,[644],,,,120.890625,,,,96.312500,,,,80.078125,,,,68.953125



,[645],,,,701.000000,,,,520.671875,,,,405.437500,,,,349.578125



,[646],,,,1004.062500,,,,800.984375,,,,685.171875,,,,548.453125



,[647],,,,1375.421875,,,,1089.812500,,,,869.359375,,,,701.671875



,[648],,,,773.015625,,,,618.781250,,,,432.250000,,,,353.390625



,[649],,,,1129.734375,,,,971.484375,,,,780.125000,,,,630.593750



,[650],,,,841.296875,,,,688.671875,,,,639.156250,,,,573.156250



,[651],,,,696.468750,,,,458.875000,,,,347.140625,,,,279.328125



,[652],,,,1247.343750,,,,1061.781250,,,,910.968750,,,,778.546875



,[653],,,,460.656250,,,,384.875000,,,,335.406250,,,,294.265625



,[654],,,,1424.296875,,,,1179.093750,,,,991.312500,,,,843.203125



,[655],,,,827.625000,,,,552.828125,,,,444.765625,,,,369.312500



,[656],,,,472.343750,,,,350.171875,,,,254.406250,,,,237.281250



,[657],,,,628.312500,,,,472.640625,,,,408.203125,,,,356.203125



,[658],,,,1271.765625,,,,937.609375,,,,818.203125,,,,573.703125



,[659],,,,1529.328125,,,,1276.656250,,,,1082.562500,,,,871.687500



,[660],,,,1927.437500,,,,1585.828125,,,,1287.453125,,,,1029.093750



,[661],,,,985.171875,,,,719.687500,,,,487.078125,,,,402.484375



,[662],,,,782.562500,,,,506.531250,,,,411.484375,,,,353.375000



,[663],,,,737.312500,,,,605.671875,,,,497.281250,,,,403.531250



,[664],,,,624.562500,,,,480.687500,,,,350.859375,,,,295.750000



,[665],,,,208.656250,,,,160.515625,,,,132.890625,,,,112.765625



,[666],,,,3.921875,,,,3.343750,,,,2.750000,,,,2.328125



,[667],,,,0.953125,,,,0.812500,,,,0.734375,,,,0.703125



,[668],,,,0.781250,,,,0.718750,,,,0.656250,,,,0.578125



,[669],,,,1.062500,,,,0.890625,,,,0.828125,,,,0.796875



,[670],,,,192.453125,,,,149.234375,,,,128.500000,,,,111.281250



,[671],,,,153.906250,,,,127.156250,,,,107.437500,,,,84.937500



,[672],,,,285.390625,,,,224.187500,,,,185.703125,,,,158.906250



,[673],,,,777.625000,,,,629.156250,,,,513.765625,,,,445.515625



,[674],,,,922.750000,,,,760.250000,,,,647.078125,,,,540.578125



,[675],,,,98.234375,,,,85.281250,,,,67.531250,,,,60.218750



,[676],,,,134.765625,,,,107.468750,,,,91.468750,,,,82.328125



,[677],,,,489.515625,,,,402.562500,,,,344.484375,,,,299.140625



,[678],,,,876.671875,,,,672.671875,,,,549.687500,,,,458.890625



,[679],,,,1316.640625,,,,987.984375,,,,775.078125,,,,616.187500



,[680],,,,1450.046875,,,,883.375000,,,,541.515625,,,,359.953125



,[681],,,,1253.125000,,,,1094.953125,,,,983.765625,,,,881.625000



,[682],,,,965.703125,,,,796.312500,,,,685.625000,,,,604.140625



,[683],,,,1572.031250,,,,1098.062500,,,,822.859375,,,,669.703125



,[684],,,,1823.625000,,,,1446.718750,,,,1104.765625,,,,862.250000



,[685],,,,425.593750,,,,356.640625,,,,303.187500,,,,253.609375



,[686],,,,1044.187500,,,,711.781250,,,,556.296875,,,,429.218750



,[687],,,,335.515625,,,,300.296875,,,,230.015625,,,,189.000000



,[688],,,,1369.546875,,,,1059.187500,,,,909.046875,,,,696.968750



,[689],,,,617.031250,,,,492.484375,,,,429.046875,,,,381.656250



,[690],,,,1852.625000,,,,1350.812500,,,,1029.734375,,,,806.875000



,[691],,,,1708.500000,,,,1330.000000,,,,1101.984375,,,,926.562500



,[692],,,,633.734375,,,,496.953125,,,,417.390625,,,,349.656250



,[693],,,,879.859375,,,,581.484375,,,,443.000000,,,,357.171875



,[694],,,,333.875000,,,,278.281250,,,,250.953125,,,,226.281250



,[695],,,,1030.859375,,,,792.000000,,,,640.203125,,,,552.062500



,[696],,,,1329.015625,,,,850.171875,,,,529.500000,,,,390.968750



,[697],,,,19.203125,,,,16.625000,,,,12.953125,,,,11.687500



,[698],,,,9.453125,,,,8.015625,,,,6.625000,,,,5.750000



,[699],,,,4.609375,,,,3.843750,,,,3.328125,,,,2.859375



,[700],,,,0.546875,,,,0.500000,,,,0.421875,,,,0.390625



,[701],,,,0.781250,,,,0.718750,,,,0.671875,,,,0.671875



