
basis : 14, 39, 59
 [624]  dct:198.734375  a:197.250000  b:204.062500  c:198.734375   (1)    [14]:0.919661, [39]:1.588671, [59]:0.006052
 [625]  dct:155.937500  a:154.703125  b:153.343750  c:150.140625   (3)    [14]:-0.632831, [39]:-0.757173, [59]:-0.595942
 [626]  dct:252.218750  a:252.031250  b:243.640625  c:335.640625   (2)    [14]:-0.570591, [39]:-1.399978, [59]:-2.008149
 [627]  dct:260.078125  a:254.453125  b:258.046875  c:260.078125   (1)    [14]:3.701375, [39]:1.373296, [59]:-0.091272
 [628]  dct:114.968750  a:122.546875  b:111.546875  c:114.968750   (2)    [14]:-2.072116, [39]:-0.519127, [59]:-0.026023
 [629]  dct:269.906250  a:266.531250  b:270.343750  c:269.890625   (1)    [14]:1.598749, [39]:1.111546, [59]:0.632196
 [630]  dct:95.640625  a:95.234375  b:92.265625  c:95.390625   (2)    [14]:-0.329575, [39]:-1.771167, [59]:0.774855
 [631]  dct:43.468750  a:48.031250  b:41.062500  c:42.921875   (2)    [14]:-2.368851, [39]:-1.049365, [59]:0.423222
 [632]  dct:7.281250  a:7.328125  b:7.281250  c:7.281250   (0)    [14]:-0.403069, [39]:0.079148, [59]:0.083805
 [633]  dct:59.578125  a:59.031250  b:58.578125  c:57.750000   (3)    [14]:0.595616, [39]:-0.332450, [59]:-0.484589
 [640]  dct:227.765625  a:227.765625  b:238.687500  c:228.656250   (0)    [14]:0.036858, [39]:-2.566989, [59]:-0.527102
 [641]  dct:248.937500  a:252.218750  b:248.937500  c:248.937500   (0)    [14]:-1.412446, [39]:-0.010347, [59]:0.031179
 [642]  dct:45.921875  a:45.687500  b:45.031250  c:47.890625   (2)    [14]:0.445772, [39]:-0.833296, [59]:-0.436600
 [643]  dct:49.875000  a:49.921875  b:49.875000  c:47.890625   (3)    [14]:0.805119, [39]:0.046926, [59]:-0.183802
 [644]  dct:63.828125  a:61.468750  b:63.828125  c:64.187500   (1)    [14]:-0.486704, [39]:-0.072175, [59]:-0.853444
 [645]  dct:130.140625  a:130.140625  b:138.062500  c:130.203125   (0)    [14]:0.295603, [39]:-2.071859, [59]:0.246274
 [646]  dct:189.187500  a:189.296875  b:187.109375  c:189.187500   (2)    [14]:0.513564, [39]:0.481536, [59]:0.068765
 [647]  dct:258.375000  a:278.390625  b:258.375000  c:257.515625   (3)    [14]:-2.599864, [39]:0.201117, [59]:-0.229292
 [648]  dct:154.171875  a:154.265625  b:154.718750  c:154.296875   (0)    [14]:-0.379958, [39]:0.346914, [59]:0.230660
 [649]  dct:233.859375  a:238.609375  b:241.609375  c:232.609375   (3)    [14]:2.588696, [39]:1.501224, [59]:-0.228489
 [650]  dct:405.031250  a:402.515625  b:401.078125  c:400.812500   (3)    [14]:-0.775790, [39]:0.492764, [59]:-0.518449
 [651]  dct:186.031250  a:190.593750  b:186.031250  c:186.031250   (0)    [14]:-1.896312, [39]:-0.093154, [59]:0.161717
 [652]  dct:133.562500  a:133.734375  b:137.343750  c:150.703125   (0)    [14]:1.281510, [39]:-1.878864, [59]:-1.057297
 [653]  dct:159.671875  a:159.671875  b:153.265625  c:166.000000   (2)    [14]:0.145974, [39]:1.838899, [59]:-1.101161
 [654]  dct:118.765625  a:117.171875  b:118.968750  c:117.015625   (3)    [14]:1.083215, [39]:1.160955, [59]:-0.577776
 [655]  dct:123.375000  a:122.343750  b:116.046875  c:135.828125   (2)    [14]:-1.669083, [39]:-0.600347, [59]:-1.529745
 [656]  dct:106.484375  a:106.484375  b:105.703125  c:116.156250   (2)    [14]:-0.067951, [39]:0.953691, [59]:-0.893062
 [657]  dct:177.578125  a:177.578125  b:177.578125  c:177.578125   (0)    [14]:0.040483, [39]:-0.140188, [59]:0.175281
 [658]  dct:209.968750  a:209.109375  b:206.578125  c:265.109375   (2)    [14]:0.759343, [39]:0.689204, [59]:-1.819841
 [659]  dct:210.031250  a:209.406250  b:206.359375  c:222.093750   (2)    [14]:1.340099, [39]:-0.956180, [59]:-0.852274
 [660]  dct:188.078125  a:188.078125  b:188.078125  c:188.078125   (0)    [14]:0.293075, [39]:-0.142689, [59]:0.161564
 [661]  dct:182.375000  a:181.625000  b:182.375000  c:186.468750   (1)    [14]:1.923742, [39]:-0.145643, [59]:0.593099
 [662]  dct:205.750000  a:206.328125  b:201.765625  c:201.406250   (3)    [14]:2.115926, [39]:-1.078764, [59]:0.579655
 [663]  dct:131.390625  a:131.703125  b:131.265625  c:131.390625   (2)    [14]:1.514262, [39]:0.394296, [59]:0.154552
 [664]  dct:97.562500  a:96.171875  b:91.406250  c:95.250000   (2)    [14]:0.699086, [39]:2.095038, [59]:0.413024
 [665]  dct:97.437500  a:96.453125  b:95.500000  c:97.500000   (2)    [14]:0.942528, [39]:0.884368, [59]:0.464290
 [670]  dct:68.593750  a:68.593750  b:68.593750  c:66.578125   (3)    [14]:0.391577, [39]:0.126780, [59]:0.657752
 [671]  dct:62.484375  a:62.265625  b:62.484375  c:62.484375   (1)    [14]:-0.531631, [39]:-0.058659, [59]:0.143720
 [672]  dct:61.484375  a:61.484375  b:65.812500  c:70.625000   (0)    [14]:0.049280, [39]:-1.508612, [59]:-0.779058
 [673]  dct:80.531250  a:79.890625  b:80.531250  c:158.015625   (1)    [14]:0.858518, [39]:0.063513, [59]:-2.162956
 [674]  dct:170.828125  a:159.625000  b:170.953125  c:237.921875   (1)    [14]:-1.465734, [39]:-0.291957, [59]:-2.171111
 [675]  dct:48.437500  a:44.734375  b:48.078125  c:47.406250   (1)    [14]:2.169101, [39]:0.244672, [59]:-0.221829
 [676]  dct:65.468750  a:65.468750  b:64.906250  c:88.953125   (2)    [14]:0.306845, [39]:0.580802, [59]:-1.327558
 [677]  dct:180.906250  a:180.906250  b:180.906250  c:179.968750   (3)    [14]:-0.071363, [39]:-0.163140, [59]:0.307597
 [678]  dct:152.437500  a:152.546875  b:152.984375  c:160.578125   (0)    [14]:0.760964, [39]:0.550839, [59]:1.628847
 [679]  dct:122.593750  a:125.218750  b:125.031250  c:122.593750   (0)    [14]:2.026608, [39]:-0.759435, [59]:0.026370
 [680]  dct:278.937500  a:278.937500  b:278.937500  c:278.937500   (0)    [14]:0.205529, [39]:-0.202565, [59]:-0.041709
 [681]  dct:224.750000  a:224.375000  b:225.218750  c:306.140625   (1)    [14]:-0.365053, [39]:0.635472, [59]:2.836127
 [682]  dct:161.671875  a:162.609375  b:150.078125  c:158.531250   (2)    [14]:-2.233085, [39]:-1.330600, [59]:-0.709301
 [683]  dct:233.890625  a:234.765625  b:240.875000  c:243.531250   (0)    [14]:1.834557, [39]:-1.055970, [59]:1.462857
 [684]  dct:192.796875  a:192.750000  b:187.937500  c:192.796875   (2)    [14]:0.774991, [39]:-0.586354, [59]:0.082189
 [685]  dct:131.468750  a:131.468750  b:135.562500  c:129.578125   (3)    [14]:0.530262, [39]:0.725935, [59]:0.842581
 [686]  dct:205.921875  a:212.109375  b:214.234375  c:204.984375   (3)    [14]:-1.972837, [39]:1.658819, [59]:1.090599
 [687]  dct:106.890625  a:106.890625  b:106.500000  c:106.546875   (2)    [14]:0.266706, [39]:0.257752, [59]:-0.461871
 [688]  dct:205.500000  a:200.703125  b:197.296875  c:216.593750   (2)    [14]:-1.183152, [39]:-1.573600, [59]:1.099395
 [689]  dct:153.015625  a:152.187500  b:152.421875  c:152.781250   (1)    [14]:-0.498111, [39]:-0.307209, [59]:0.704011
 [690]  dct:180.296875  a:180.296875  b:180.156250  c:180.296875   (2)    [14]:0.122150, [39]:0.335490, [59]:0.090600
 [691]  dct:155.234375  a:155.234375  b:155.031250  c:198.843750   (2)    [14]:0.032539, [39]:1.901608, [59]:2.642479
 [692]  dct:94.593750  a:93.515625  b:94.593750  c:94.328125   (1)    [14]:0.593264, [39]:0.071672, [59]:-0.854553
 [693]  dct:223.687500  a:223.687500  b:229.359375  c:223.578125   (3)    [14]:-0.011798, [39]:-2.467178, [59]:1.611271
 [694]  dct:148.671875  a:148.671875  b:151.718750  c:141.531250   (3)    [14]:0.003225, [39]:-0.724296, [59]:1.038364
 [695]  dct:263.000000  a:262.375000  b:263.453125  c:263.000000   (1)    [14]:1.591431, [39]:0.763191, [59]:0.014177
 [696]  dct:166.171875  a:167.796875  b:166.171875  c:171.156250   (0)    [14]:-1.033276, [39]:-0.207096, [59]:1.263993
 [697]  dct:20.343750  a:20.343750  b:19.406250  c:20.343750   (2)    [14]:-0.197586, [39]:-0.250798, [59]:-0.111221
 [698]  dct:10.031250  a:10.031250  b:10.015625  c:10.031250   (2)    [14]:0.101284, [39]:-0.228215, [59]:0.050649
 [702]  dct:16.062500  a:16.062500  b:16.062500  c:15.687500   (3)    [14]:-0.003736, [39]:0.113531, [59]:0.213546
 [703]  dct:32.015625  a:32.015625  b:31.937500  c:31.546875   (3)    [14]:-0.169574, [39]:0.504260, [59]:-0.323532
 [704]  dct:37.156250  a:37.156250  b:33.218750  c:35.281250   (2)    [14]:-0.096529, [39]:-0.796665, [59]:-0.639288
 [705]  dct:11.921875  a:11.921875  b:11.921875  c:11.921875   (0)    [14]:0.206287, [39]:0.158660, [59]:0.041748
 [706]  dct:93.062500  a:93.843750  b:91.984375  c:186.062500   (2)    [14]:-0.616094, [39]:-0.469740, [59]:-2.289636
 [707]  dct:86.390625  a:84.828125  b:82.671875  c:197.906250   (2)    [14]:-1.092045, [39]:-0.508739, [59]:-2.621094
 [708]  dct:81.718750  a:81.718750  b:79.593750  c:207.203125   (2)    [14]:-0.057571, [39]:-0.977866, [59]:-2.823258
 [709]  dct:148.703125  a:148.703125  b:148.343750  c:265.046875   (2)    [14]:0.062901, [39]:0.238829, [59]:-2.853776
 [710]  dct:46.046875  a:46.046875  b:43.750000  c:46.046875   (2)    [14]:0.181495, [39]:-0.896238, [59]:-0.070616
 [711]  dct:139.250000  a:139.578125  b:139.250000  c:167.625000   (0)    [14]:-0.968367, [39]:-0.155006, [59]:-1.443689
 [712]  dct:136.609375  a:136.953125  b:134.812500  c:235.171875   (2)    [14]:1.626556, [39]:0.551370, [59]:-2.589365
 [713]  dct:167.593750  a:167.593750  b:166.453125  c:167.593750   (2)    [14]:0.274004, [39]:0.377521, [59]:0.019445
 [714]  dct:136.171875  a:138.296875  b:136.281250  c:135.734375   (3)    [14]:1.889672, [39]:-0.520854, [59]:-0.135336
 [715]  dct:76.531250  a:76.312500  b:75.750000  c:76.296875   (2)    [14]:1.067339, [39]:-0.549761, [59]:0.280446
 [716]  dct:274.015625  a:273.203125  b:271.906250  c:272.140625   (2)    [14]:-0.344434, [39]:-0.720315, [59]:0.236641
 [717]  dct:96.796875  a:97.000000  b:121.203125  c:96.171875   (3)    [14]:0.643808, [39]:-2.517439, [59]:0.938336
 [718]  dct:60.437500  a:59.437500  b:60.140625  c:60.437500   (1)    [14]:1.181910, [39]:-0.378617, [59]:0.033065
 [719]  dct:138.828125  a:138.468750  b:138.875000  c:138.828125   (1)    [14]:1.291380, [39]:-0.436934, [59]:-0.047097
 [720]  dct:99.140625  a:97.515625  b:98.765625  c:97.500000   (3)    [14]:1.541109, [39]:-0.389687, [59]:-0.239664
 [721]  dct:160.140625  a:161.359375  b:160.140625  c:158.093750   (3)    [14]:-3.286513, [39]:0.097024, [59]:-0.362401
 [722]  dct:136.687500  a:144.937500  b:136.687500  c:134.328125   (3)    [14]:3.989206, [39]:-0.157178, [59]:0.758395
 [723]  dct:96.453125  a:96.875000  b:96.453125  c:93.234375   (3)    [14]:-3.081548, [39]:0.176019, [59]:-0.319668
 [724]  dct:203.140625  a:204.937500  b:197.671875  c:196.500000   (3)    [14]:3.804182, [39]:-1.297446, [59]:-0.854287
 [725]  dct:220.390625  a:208.453125  b:218.093750  c:220.390625   (1)    [14]:-2.951971, [39]:1.238641, [59]:-0.059873
 [726]  dct:161.750000  a:160.281250  b:167.390625  c:162.265625   (1)    [14]:1.062614, [39]:2.333151, [59]:1.188485
 [727]  dct:137.406250  a:137.406250  b:136.937500  c:137.406250   (2)    [14]:0.244670, [39]:-0.339246, [59]:0.082880
 [728]  dct:137.218750  a:137.218750  b:137.218750  c:138.953125   (0)    [14]:-0.073242, [39]:-0.169082, [59]:0.549907
 [729]  dct:60.125000  a:59.953125  b:56.109375  c:59.468750   (2)    [14]:-0.265536, [39]:-0.738962, [59]:0.233020
 [730]  dct:51.406250  a:51.406250  b:50.015625  c:52.593750   (2)    [14]:0.080526, [39]:-0.583710, [59]:0.978730
 [736]  dct:33.343750  a:33.343750  b:29.875000  c:34.093750   (2)    [14]:-0.204560, [39]:-0.742383, [59]:-0.528367
 [740]  dct:195.406250  a:193.843750  b:195.734375  c:301.812500   (1)    [14]:-0.546248, [39]:0.279551, [59]:-2.652012
 [741]  dct:209.468750  a:209.468750  b:206.484375  c:208.812500   (2)    [14]:-0.046295, [39]:1.957263, [59]:1.579824
 [742]  dct:175.437500  a:173.218750  b:168.406250  c:173.625000   (2)    [14]:1.744754, [39]:1.390050, [59]:-0.955497
 [743]  dct:54.359375  a:54.750000  b:55.343750  c:55.812500   (0)    [14]:-0.443290, [39]:0.637085, [59]:-0.487946
 [744]  dct:18.000000  a:18.000000  b:19.140625  c:19.312500   (0)    [14]:-0.240376, [39]:0.457314, [59]:-0.185742
 [745]  dct:130.187500  a:138.546875  b:125.343750  c:130.187500   (2)    [14]:-1.227425, [39]:-0.760356, [59]:0.022809
 [746]  dct:29.953125  a:29.953125  b:29.531250  c:29.953125   (2)    [14]:0.225088, [39]:0.403845, [59]:0.162831
 [747]  dct:121.921875  a:121.359375  b:121.906250  c:131.156250   (1)    [14]:-0.363134, [39]:0.249165, [59]:-0.879327
 [748]  dct:239.968750  a:252.109375  b:239.968750  c:240.390625   (0)    [14]:3.621683, [39]:0.029352, [59]:0.266324
 [749]  dct:100.390625  a:102.968750  b:100.140625  c:98.453125   (3)    [14]:-1.306760, [39]:-0.406724, [59]:0.300928
 [750]  dct:109.062500  a:109.062500  b:114.937500  c:109.328125   (0)    [14]:0.373613, [39]:1.103534, [59]:1.177120
 [751]  dct:85.421875  a:84.984375  b:85.078125  c:82.406250   (3)    [14]:-0.324957, [39]:-0.269592, [59]:0.298596
 [752]  dct:64.078125  a:61.453125  b:64.078125  c:71.125000   (1)    [14]:-1.337125, [39]:0.051953, [59]:-0.973187
 [753]  dct:141.078125  a:141.156250  b:141.937500  c:140.093750   (3)    [14]:0.427914, [39]:-0.711628, [59]:-0.201119
 [754]  dct:139.312500  a:146.375000  b:139.312500  c:140.578125   (0)    [14]:-1.608539, [39]:0.173182, [59]:0.699678
 [755]  dct:130.890625  a:128.093750  b:130.734375  c:130.750000   (1)    [14]:-2.494127, [39]:-0.293389, [59]:0.176425
 [756]  dct:210.296875  a:210.296875  b:209.421875  c:210.296875   (2)    [14]:0.263060, [39]:-0.264799, [59]:-0.097433
 [757]  dct:157.062500  a:158.578125  b:157.062500  c:163.390625   (0)    [14]:2.983594, [39]:-0.074341, [59]:-1.032797
 [758]  dct:248.843750  a:248.843750  b:249.031250  c:252.031250   (0)    [14]:0.029990, [39]:0.815902, [59]:0.794644
 [759]  dct:173.953125  a:174.281250  b:173.953125  c:174.843750   (0)    [14]:0.398870, [39]:0.176048, [59]:1.533796
 [760]  dct:189.562500  a:185.500000  b:192.406250  c:190.000000   (1)    [14]:-1.254688, [39]:0.911883, [59]:0.215777
 [761]  dct:159.234375  a:157.937500  b:156.453125  c:159.234375   (2)    [14]:-0.834866, [39]:-0.674384, [59]:0.126597
 [762]  dct:142.875000  a:143.265625  b:144.531250  c:144.328125   (0)    [14]:0.413248, [39]:0.935367, [59]:0.704309
 [763]  dct:34.593750  a:35.171875  b:32.609375  c:34.546875   (2)    [14]:-0.952445, [39]:-0.640102, [59]:0.198822
 [768]  dct:25.343750  a:25.343750  b:22.562500  c:24.125000   (2)    [14]:-0.153823, [39]:-0.742088, [59]:-0.642971
 [769]  dct:3.828125  a:3.828125  b:3.828125  c:3.828125   (0)    [14]:0.035205, [39]:0.049082, [59]:-0.027872
 [773]  dct:16.265625  a:16.218750  b:16.265625  c:16.265625   (1)    [14]:0.453045, [39]:-0.141900, [59]:-0.107373
 [774]  dct:22.234375  a:22.625000  b:22.234375  c:22.234375   (0)    [14]:-0.474127, [39]:-0.114544, [59]:-0.053759
 [775]  dct:14.812500  a:14.812500  b:14.546875  c:14.812500   (2)    [14]:0.001602, [39]:-0.217586, [59]:-0.074384
 [776]  dct:27.500000  a:27.312500  b:27.453125  c:26.921875   (3)    [14]:-0.246205, [39]:0.281650, [59]:-0.607699
 [777]  dct:45.156250  a:44.921875  b:45.218750  c:45.156250   (1)    [14]:0.448170, [39]:0.584727, [59]:-0.071163
 [778]  dct:42.531250  a:42.671875  b:38.531250  c:42.125000   (2)    [14]:0.651332, [39]:-0.859982, [59]:-0.206273
 [779]  dct:70.000000  a:69.796875  b:67.343750  c:70.140625   (2)    [14]:-0.396397, [39]:-1.250815, [59]:-0.126721
 [780]  dct:101.406250  a:100.500000  b:98.984375  c:107.609375   (2)    [14]:1.077270, [39]:1.206996, [59]:-0.761472
 [781]  dct:56.734375  a:57.468750  b:54.531250  c:60.453125   (2)    [14]:0.664506, [39]:-0.779009, [59]:0.537492
 [782]  dct:46.859375  a:45.750000  b:44.968750  c:44.531250   (3)    [14]:-0.304654, [39]:-0.442849, [59]:-0.607520
 [783]  dct:58.671875  a:58.671875  b:58.671875  c:53.953125   (3)    [14]:-0.202768, [39]:-0.066053, [59]:-0.564442
 [784]  dct:103.765625  a:103.765625  b:103.000000  c:99.296875   (3)    [14]:-0.188158, [39]:-0.417925, [59]:-0.717205
 [785]  dct:216.421875  a:215.843750  b:216.656250  c:214.906250   (3)    [14]:1.004065, [39]:0.267232, [59]:1.003695
 [786]  dct:103.765625  a:115.265625  b:103.765625  c:102.750000   (3)    [14]:-3.049489, [39]:0.143887, [59]:-0.169716
 [787]  dct:159.046875  a:160.125000  b:165.562500  c:159.000000   (3)    [14]:5.961296, [39]:1.930126, [59]:-0.460237
 [788]  dct:183.718750  a:168.421875  b:181.546875  c:181.343750   (1)    [14]:-3.592789, [39]:1.283404, [59]:0.346207
 [789]  dct:123.453125  a:132.484375  b:123.453125  c:123.593750   (0)    [14]:-1.939071, [39]:0.178199, [59]:-0.234030
 [790]  dct:196.187500  a:196.187500  b:195.671875  c:207.718750   (2)    [14]:0.285470, [39]:0.334758, [59]:-1.267096
 [791]  dct:186.890625  a:187.156250  b:181.937500  c:189.140625   (2)    [14]:-1.070397, [39]:-0.818464, [59]:-0.826264
 [792]  dct:278.734375  a:278.734375  b:279.625000  c:276.406250   (3)    [14]:-0.147670, [39]:1.588003, [59]:0.269142
 [793]  dct:172.890625  a:173.421875  b:172.890625  c:186.265625   (0)    [14]:1.671543, [39]:0.100288, [59]:1.836821
 [794]  dct:99.578125  a:97.562500  b:99.578125  c:98.734375   (1)    [14]:-1.934162, [39]:0.205668, [59]:0.644888
 [795]  dct:73.890625  a:73.890625  b:73.890625  c:74.062500   (0)    [14]:-0.194572, [39]:0.114917, [59]:-0.239691
 [800]  dct:24.515625  a:24.515625  b:22.562500  c:28.921875   (2)    [14]:-0.199343, [39]:-0.733587, [59]:-0.609769
 [807]  dct:18.125000  a:18.125000  b:16.265625  c:18.125000   (2)    [14]:-0.000453, [39]:-0.565331, [59]:0.080144
 [808]  dct:23.906250  a:23.750000  b:23.921875  c:22.640625   (3)    [14]:-0.242734, [39]:0.284745, [59]:0.299016
 [809]  dct:97.734375  a:94.296875  b:91.968750  c:95.437500   (2)    [14]:-1.238158, [39]:1.198302, [59]:0.658500
 [810]  dct:131.812500  a:132.062500  b:131.812500  c:133.578125   (0)    [14]:2.826263, [39]:-0.182449, [59]:0.738721
 [811]  dct:115.640625  a:115.218750  b:115.640625  c:114.390625   (3)    [14]:-3.510586, [39]:0.019333, [59]:-0.471592
 [812]  dct:183.484375  a:183.265625  b:181.500000  c:181.515625   (2)    [14]:0.547767, [39]:0.453575, [59]:0.474866
 [813]  dct:44.250000  a:40.921875  b:44.250000  c:44.421875   (1)    [14]:-0.664940, [39]:0.064684, [59]:0.223406
 [814]  dct:34.515625  a:33.984375  b:34.531250  c:28.453125   (3)    [14]:-0.349211, [39]:0.263681, [59]:-0.613903
 [815]  dct:46.265625  a:46.265625  b:44.484375  c:62.031250   (2)    [14]:0.328007, [39]:0.515804, [59]:-1.390585
 [816]  dct:119.859375  a:126.765625  b:115.203125  c:119.859375   (2)    [14]:-2.675141, [39]:-1.263306, [59]:-0.070578
 [817]  dct:186.250000  a:188.125000  b:179.750000  c:186.015625   (2)    [14]:-3.043301, [39]:1.029235, [59]:0.382592
 [818]  dct:284.515625  a:285.093750  b:285.234375  c:310.250000   (0)    [14]:0.824152, [39]:0.825645, [59]:-1.425343
 [819]  dct:105.406250  a:105.406250  b:104.796875  c:100.109375   (3)    [14]:0.002562, [39]:0.370332, [59]:-0.442760
 [820]  dct:185.015625  a:184.250000  b:183.796875  c:187.656250   (2)    [14]:0.732916, [39]:-0.757120, [59]:-1.016858
 [821]  dct:177.828125  a:175.109375  b:177.828125  c:197.750000   (1)    [14]:-1.193206, [39]:0.172756, [59]:-1.256738
 [822]  dct:235.781250  a:236.390625  b:235.968750  c:234.734375   (3)    [14]:0.692217, [39]:-0.284907, [59]:-0.698320
 [823]  dct:119.937500  a:120.062500  b:118.390625  c:146.750000   (2)    [14]:-0.351796, [39]:-0.500812, [59]:-1.334259
 [824]  dct:146.015625  a:143.390625  b:143.671875  c:284.265625   (1)    [14]:1.892026, [39]:1.661132, [59]:-2.954393
 [825]  dct:141.875000  a:141.562500  b:142.046875  c:143.687500   (1)    [14]:-0.235436, [39]:0.269868, [59]:1.079332
 [826]  dct:111.187500  a:112.140625  b:111.515625  c:117.828125   (0)    [14]:-1.516417, [39]:0.988248, [59]:-1.138725
 [827]  dct:90.906250  a:90.828125  b:89.703125  c:91.593750   (2)    [14]:-0.224071, [39]:0.613544, [59]:0.358485
 [828]  dct:62.000000  a:61.937500  b:60.468750  c:61.984375   (2)    [14]:-0.911224, [39]:-0.374041, [59]:0.199554
 [832]  dct:18.250000  a:18.250000  b:17.546875  c:18.125000   (2)    [14]:-0.182880, [39]:-0.636926, [59]:-0.529583
 [838]  dct:33.609375  a:33.609375  b:33.609375  c:33.328125   (3)    [14]:-0.059535, [39]:-0.155019, [59]:-0.218754
 [839]  dct:25.578125  a:25.578125  b:24.734375  c:29.093750   (2)    [14]:0.143554, [39]:-0.282771, [59]:-0.897605
 [840]  dct:9.578125  a:9.578125  b:9.578125  c:8.656250   (3)    [14]:-0.044318, [39]:0.159823, [59]:-0.368429
 [841]  dct:40.187500  a:38.593750  b:40.203125  c:38.546875   (3)    [14]:-0.703833, [39]:0.239272, [59]:-0.153707
 [842]  dct:65.671875  a:65.437500  b:64.000000  c:73.546875   (2)    [14]:-0.220538, [39]:0.460521, [59]:-1.129838
 [843]  dct:74.531250  a:71.375000  b:74.531250  c:82.265625   (1)    [14]:-0.518101, [39]:0.129238, [59]:-1.446769
 [844]  dct:26.984375  a:26.984375  b:26.984375  c:94.562500   (0)    [14]:0.356221, [39]:-0.079636, [59]:-1.925758
 [845]  dct:44.671875  a:45.546875  b:43.890625  c:48.281250   (2)    [14]:1.056443, [39]:-0.859582, [59]:-0.749493
 [846]  dct:44.906250  a:44.328125  b:45.125000  c:46.265625   (1)    [14]:0.748703, [39]:0.703945, [59]:0.227860
 [847]  dct:94.953125  a:94.953125  b:94.828125  c:93.968750   (3)    [14]:0.336632, [39]:0.304999, [59]:-0.183802
 [848]  dct:165.984375  a:161.843750  b:165.984375  c:164.843750   (1)    [14]:-0.519305, [39]:-0.188920, [59]:-0.793228
 [849]  dct:138.828125  a:134.625000  b:138.828125  c:139.343750   (1)    [14]:-2.619993, [39]:-0.005713, [59]:-0.865664
 [850]  dct:101.640625  a:101.093750  b:99.859375  c:99.484375   (3)    [14]:0.856516, [39]:-0.673526, [59]:0.495750
 [851]  dct:107.453125  a:101.906250  b:107.453125  c:104.796875   (1)    [14]:-2.017502, [39]:0.039522, [59]:-0.887849
 [852]  dct:95.250000  a:94.734375  b:93.718750  c:95.250000   (2)    [14]:-0.923592, [39]:-1.028728, [59]:-0.001751
 [853]  dct:82.250000  a:82.359375  b:82.921875  c:82.093750   (3)    [14]:1.213133, [39]:-0.708075, [59]:0.273962
 [854]  dct:161.328125  a:162.265625  b:171.500000  c:158.078125   (3)    [14]:2.208059, [39]:-2.125555, [59]:0.887332
 [855]  dct:47.984375  a:47.984375  b:45.781250  c:47.828125   (2)    [14]:-0.101073, [39]:-0.770214, [59]:0.563146
 [856]  dct:139.578125  a:139.828125  b:139.828125  c:137.046875   (3)    [14]:-0.251957, [39]:-0.879199, [59]:0.595921
 [857]  dct:165.593750  a:169.109375  b:164.453125  c:165.593750   (2)    [14]:2.459720, [39]:0.777589, [59]:0.020052
 [858]  dct:110.625000  a:110.796875  b:110.625000  c:108.234375   (3)    [14]:-2.045173, [39]:0.065088, [59]:0.755467
 [860]  dct:50.828125  a:50.093750  b:50.828125  c:45.859375   (3)    [14]:-0.411874, [39]:-0.025556, [59]:-0.509274
 [861]  dct:25.921875  a:25.406250  b:25.562500  c:25.921875   (1)    [14]:0.909113, [39]:0.652650, [59]:-0.110535
 [864]  dct:22.984375  a:22.984375  b:20.921875  c:22.843750   (2)    [14]:-0.128971, [39]:-0.744093, [59]:-0.548748
 [873]  dct:15.890625  a:15.890625  b:15.890625  c:15.890625   (0)    [14]:0.003129, [39]:0.041716, [59]:-0.078394
 [875]  dct:11.453125  a:11.453125  b:11.453125  c:10.437500   (3)    [14]:0.222566, [39]:0.087903, [59]:-0.151193
 [876]  dct:7.328125  a:7.328125  b:7.328125  c:6.671875   (3)    [14]:0.040677, [39]:0.079791, [59]:-0.232237
 [877]  dct:15.859375  a:15.859375  b:15.859375  c:15.859375   (0)    [14]:0.130727, [39]:0.183426, [59]:-0.022434
 [878]  dct:73.968750  a:74.046875  b:73.984375  c:74.125000   (0)    [14]:-0.395345, [39]:-0.263358, [59]:-0.210035
 [879]  dct:180.031250  a:211.906250  b:177.484375  c:181.890625   (2)    [14]:-4.112698, [39]:0.491332, [59]:-0.335781
 [880]  dct:199.546875  a:197.765625  b:200.718750  c:212.140625   (1)    [14]:-1.344869, [39]:1.865488, [59]:1.612086
 [881]  dct:119.796875  a:119.796875  b:118.156250  c:183.703125   (2)    [14]:-0.094932, [39]:-0.416641, [59]:-2.023538
 [882]  dct:80.000000  a:80.000000  b:80.890625  c:76.734375   (3)    [14]:-0.147252, [39]:-0.908420, [59]:0.570611
 [883]  dct:113.890625  a:112.312500  b:111.781250  c:123.281250   (2)    [14]:2.463253, [39]:1.378294, [59]:-1.262341
 [884]  dct:146.421875  a:145.312500  b:147.062500  c:144.250000   (3)    [14]:-1.534251, [39]:0.387005, [59]:-0.358189
 [885]  dct:189.359375  a:188.625000  b:183.640625  c:188.093750   (2)    [14]:2.157020, [39]:0.966299, [59]:-0.194381
 [886]  dct:204.750000  a:204.250000  b:201.765625  c:202.093750   (2)    [14]:-0.346205, [39]:-1.075529, [59]:-0.315273
 [887]  dct:117.593750  a:117.593750  b:117.546875  c:119.734375   (2)    [14]:0.169205, [39]:-0.446275, [59]:1.627521
 [888]  dct:74.843750  a:74.578125  b:74.843750  c:75.843750   (1)    [14]:0.470101, [39]:-0.125804, [59]:-0.456631
 [889]  dct:93.125000  a:92.468750  b:93.125000  c:119.421875   (1)    [14]:-0.325822, [39]:-0.177382, [59]:-1.225853
 [890]  dct:140.171875  a:140.171875  b:141.421875  c:142.750000   (0)    [14]:0.167127, [39]:0.818018, [59]:0.788134
 [891]  dct:83.656250  a:83.718750  b:83.578125  c:100.265625   (2)    [14]:0.564511, [39]:0.606793, [59]:-1.034099
